case_id,mode,policy_mode,source_mode,side,frame_idx,filename,L1_x,L1_y,L2_x,L2_y,R1_x,R1_y,R2_x,R2_y,L_bbox_TL_x,L_bbox_TL_y,L_bbox_TR_x,L_bbox_TR_y,L_bbox_BR_x,L_bbox_BR_y,L_bbox_BL_x,L_bbox_BL_y,R_bbox_TL_x,R_bbox_TL_y,R_bbox_TR_x,R_bbox_TR_y,R_bbox_BR_x,R_bbox_BR_y,R_bbox_BL_x,R_bbox_BL_y,L_conf,L1_conf,L2_conf,R_conf,R1_conf,R2_conf,L1_x3d,L1_y3d,L1_z3d,L2_x3d,L2_y3d,L2_z3d,R1_x3d,R1_y3d,R1_z3d,R2_x3d,R2_y3d,R2_z3d,L1_x_kf,L1_y_kf,L2_x_kf,L2_y_kf,R1_x_kf,R1_y_kf,R2_x_kf,R2_y_kf,L1_x3d_kf,L1_y3d_kf,L1_z3d_kf,L2_x3d_kf,L2_y3d_kf,L2_z3d_kf,R1_x3d_kf,R1_y3d_kf,R1_z3d_kf,R2_x3d_kf,R2_y3d_kf,R2_z3d_kf
20,monster,monster,monster,right,551,000020_right_video_551.jpg,411.8,297.7,464.7,338.2,998.7,479.3,948.4,547.1,0.1,162.8,474.9,162.8,474.9,355.7,0.1,355.7,946.1,439.7,1400.0,439.7,1400.0,667.1,946.1,667.1,0.7837,0.9996,0.9994,0.8168,0.9991,0.9993,-12.5685,-11.0555,192.6445,-7.2216,-8.9049,242.2099,47.5526,5.6423,229.8815,42.7442,12.3476,229.0034,413.5219,299.7883,465.9951,340.5833,997.9975,480.9872,947.6452,548.1167,-12.371,-10.9221,193.1006,-6.9047,-7.9327,219.8626,47.7087,5.9658,229.6818,42.6442,12.6105,227.7302
20,monster,monster,monster,left,552,000020_left_video_552.jpg,259.5,344.0,340.9,376.9,851.7,512.9,803.8,578.7,0.0,230.5,346.7,230.5,346.7,396.0,0.0,396.0,797.0,465.8,1399.3,465.8,1399.3,756.9,797.0,756.9,0.8927,0.9988,0.9986,0.8295,0.9992,0.9994,-12.8311,-10.4084,192.9522,-6.8504,-9.2506,239.483,47.9211,5.6547,229.0854,42.3798,12.5438,226.7681,261.6059,340.7341,337.0117,379.3637,848.9209,515.042,803.9431,579.657,-12.6421,-10.7018,192.9582,-6.9556,-8.6523,229.8598,47.7587,5.8964,229.7182,42.509,12.6788,227.3818
20,monster,monster,monster,right,552,000020_right_video_552.jpg,415.9,303.4,469.7,347.1,992.3,479.8,942.5,546.9,0.0,166.1,502.6,166.1,502.6,359.8,0.0,359.8,944.2,431.8,1400.0,431.8,1400.0,665.4,944.2,665.4,0.8087,0.999,0.9983,0.8091,0.999,0.9992,-12.8311,-10.4084,192.9522,-6.8504,-9.2506,239.483,47.9211,5.6547,229.0854,42.3798,12.5438,226.7681,413.6902,301.2106,466.2013,341.272,995.3423,480.1853,945.778,548.4068,-12.6421,-10.7018,192.9582,-6.9556,-8.6523,229.8598,47.7587,5.8964,229.7182,42.509,12.6788,227.3818
20,monster,monster,monster,left,553,000020_left_video_553.jpg,259.5,341.3,341.0,379.9,847.1,512.0,805.0,580.4,0.0,230.6,348.3,230.6,348.3,397.9,0.0,397.9,796.4,459.7,1399.6,459.7,1399.6,755.8,796.4,755.8,0.8998,0.9989,0.9985,0.7865,0.9992,0.9994,-12.966,-10.763,194.9816,-6.8996,-8.9948,241.5957,47.3751,5.5523,228.8174,42.7775,12.8044,228.2142,259.6404,341.209,338.9332,378.5659,847.3876,513.9563,804.128,580.7553,-12.8771,-10.7074,193.8299,-6.9903,-9.0034,237.577,47.554,5.7763,229.52,42.604,12.8173,227.7825
20,monster,monster,monster,right,553,000020_right_video_553.jpg,404.9,312.0,460.7,370.6,989.4,483.1,941.1,549.9,0.2,167.3,457.1,167.3,457.1,373.0,0.2,373.0,942.4,433.9,1400.0,433.9,1400.0,668.4,942.4,668.4,0.815,0.9982,0.9952,0.8313,0.9989,0.9989,-12.966,-10.763,194.9816,-6.8996,-8.9948,241.5957,47.3751,5.5523,228.8174,42.7775,12.8044,228.2142,408.9618,306.3069,462.6159,353.4719,992.1287,481.2441,943.6506,549.7433,-12.8771,-10.7074,193.8299,-6.9903,-9.0034,237.577,47.554,5.7763,229.52,42.604,12.8173,227.7825
20,monster,monster,monster,left,554,000020_left_video_554.jpg,257.2,343.0,343.2,377.6,845.7,513.5,801.6,578.2,0.0,226.5,348.5,226.5,348.5,401.3,0.0,401.3,796.0,462.6,1399.2,462.6,1399.2,758.2,796.0,758.2,0.8967,0.9984,0.9981,0.7921,0.9988,0.9992,-13.1344,-10.5762,194.3841,-6.6538,-9.2556,241.6526,45.0854,5.4531,218.4463,41.9437,12.4306,225.6715,257.4981,342.2697,341.2866,377.2608,845.8746,513.7934,802.7649,580.2603,-13.0939,-10.6312,194.1831,-6.8807,-9.3111,242.3009,46.3487,5.6332,224.4651,42.2903,12.7145,226.8707
20,monster,monster,monster,right,554,000020_right_video_554.jpg,411.0,310.1,469.5,370.8,990.6,483.8,941.2,551.1,0.0,168.6,468.0,168.6,468.0,374.6,0.0,374.6,941.2,433.1,1400.0,433.1,1400.0,669.3,941.2,669.3,0.8049,0.9996,0.9993,0.8196,0.9987,0.9987,-13.1344,-10.5762,194.3841,-6.6538,-9.2556,241.6526,45.0854,5.4531,218.4463,41.9437,12.4306,225.6715,408.7009,308.9646,464.5389,362.564,990.5793,482.4061,942.1919,551.0389,-13.0939,-10.6312,194.1831,-6.8807,-9.3111,242.3009,46.3487,5.6332,224.4651,42.2903,12.7145,226.8707
20,monster,monster,monster,left,555,000020_left_video_555.jpg,265.7,347.9,307.3,384.8,838.4,514.3,797.2,578.0,0.0,230.5,307.7,230.5,307.7,401.3,0.0,401.3,794.7,462.2,1399.7,462.2,1399.7,759.5,794.7,759.5,0.868,0.998,0.9959,0.7791,0.9991,0.9994,-12.7938,-10.484,201.1216,-10.5116,-8.3029,237.5676,46.6195,5.8186,229.6605,41.8106,12.508,227.4621,260.2858,345.2312,326.0423,379.9799,841.6317,514.0376,799.8125,579.6025,-13.0562,-10.5395,197.5492,-8.5921,-9.0216,242.8136,46.2393,5.7016,226.1347,42.0104,12.6545,227.0467
20,monster,monster,monster,right,555,000020_right_video_555.jpg,412.3,302.2,448.7,372.3,989.0,489.3,942.1,553.7,0.3,166.2,445.0,166.2,445.0,379.6,0.3,379.6,940.0,442.4,1400.0,442.4,1400.0,667.5,940.0,667.5,0.8457,0.999,0.9972,0.8359,0.999,0.9992,-12.7938,-10.484,201.1216,-10.5116,-8.3029,237.5676,46.6195,5.8186,229.6605,41.8106,12.508,227.4621,409.5051,306.8541,456.567,369.3103,989.0093,485.7988,941.6906,552.953,-13.0562,-10.5395,197.5492,-8.5921,-9.0216,242.8136,46.2393,5.7016,226.1347,42.0104,12.6545,227.0467
20,monster,monster,monster,left,556,000020_left_video_556.jpg,263.4,350.8,348.3,370.3,836.3,522.8,785.8,579.0,0.0,229.8,349.7,229.8,349.7,393.2,0.0,393.2,794.2,471.0,1400.0,471.0,1400.0,761.0,794.2,761.0,0.8789,0.997,0.9972,0.8239,0.996,0.9973,-13.4463,-10.5556,207.8786,-6.1057,-10.1194,242.6718,46.3572,6.7219,229.4735,40.5659,12.6023,227.2514,261.4861,348.5535,334.3468,375.3556,837.9185,518.1783,792.531,579.4854,-13.3027,-10.516,203.0214,-7.7249,-9.6114,244.7062,46.1139,6.1772,227.4513,41.2504,12.6452,227.1027
20,monster,monster,monster,right,556,000020_right_video_556.jpg,398.7,316.6,453.8,379.3,991.8,483.5,936.4,549.0,0.0,166.9,451.2,166.9,451.2,376.5,0.0,376.5,939.3,433.0,1400.0,433.0,1400.0,669.9,939.3,669.9,0.8184,0.9974,0.99,0.8114,0.9984,0.9987,-13.4463,-10.5556,207.8786,-6.1057,-10.1194,242.6718,46.3572,6.7219,229.4735,40.5659,12.6023,227.2514,403.9857,311.7801,453.5556,376.6116,989.4802,485.4066,938.8196,551.8852,-13.3027,-10.516,203.0214,-7.7249,-9.6114,244.7062,46.1139,6.1772,227.4513,41.2504,12.6452,227.1027
20,monster,monster,monster,left,557,000020_left_video_557.jpg,255.5,351.4,341.0,373.1,838.0,514.3,798.7,581.5,0.0,230.9,348.9,230.9,348.9,392.8,0.0,392.8,794.5,463.2,1399.4,463.2,1399.4,761.1,794.5,761.1,0.8664,0.9955,0.9953,0.8091,0.9985,0.9991,-16.1093,-11.8999,235.6503,-6.9116,-9.7766,242.0167,46.2531,5.7782,228.0649,41.6287,12.7741,225.6155,258.713,350.9316,337.3956,373.4629,836.4988,517.0863,793.6983,580.5206,-14.6995,-11.1375,219.6238,-7.4032,-9.8396,245.1113,46.0339,6.069,227.7895,41.2424,12.7143,226.3897
20,monster,monster,monster,right,557,000020_right_video_557.jpg,391.9,316.8,446.5,374.2,991.8,486.4,941.6,551.5,0.0,167.2,443.0,167.2,443.0,372.0,0.0,372.0,939.5,437.9,1400.0,437.9,1400.0,668.6,939.5,668.6,0.7991,0.9971,0.9917,0.8521,0.9991,0.9993,-16.1093,-11.8999,235.6503,-6.9116,-9.7766,242.0167,46.2531,5.7782,228.0649,41.6287,12.7741,225.6155,397.0964,315.2011,448.5757,378.5098,990.0696,486.2746,939.3672,552.0636,-14.6995,-11.1375,219.6238,-7.4032,-9.8396,245.1113,46.0339,6.069,227.7895,41.2424,12.7143,226.3897
20,monster,monster,monster,left,558,000020_left_video_558.jpg,260.6,349.4,295.7,396.1,840.9,509.5,798.5,580.4,0.0,230.3,293.7,230.3,293.7,408.5,0.0,408.5,793.0,459.3,1399.7,459.3,1399.7,759.5,793.0,759.5,0.9131,0.999,0.9974,0.7793,0.9985,0.9991,-14.7322,-11.4821,223.2609,-11.7288,-7.014,236.2456,46.1372,5.2206,225.9887,42.0998,12.8083,228.2837,259.1502,351.332,318.3758,383.1503,837.317,513.8547,794.9567,580.7009,-15.0057,-11.3846,225.0169,-9.4113,-8.6608,242.1783,45.9692,5.7084,227.0396,41.5147,12.7758,227.1438
20,monster,monster,monster,right,558,000020_right_video_558.jpg,391.3,311.7,449.8,367.0,978.2,491.5,912.6,538.1,0.0,166.8,445.5,166.8,445.5,370.0,0.0,370.0,935.9,437.9,1400.0,437.9,1400.0,675.0,935.9,675.0,0.7838,0.9985,0.9972,0.6091,0.9869,0.9938,-14.7322,-11.4821,223.2609,-11.7288,-7.014,236.2456,46.1372,5.2206,225.9887,42.0998,12.8083,228.2837,392.3877,314.8733,447.1622,375.5271,984.2805,489.1387,926.4323,545.8141,-15.0057,-11.3846,225.0169,-9.4113,-8.6608,242.1783,45.9692,5.7084,227.0396,41.5147,12.7758,227.1438
20,monster,monster,monster,left,559,000020_left_video_559.jpg,252.2,351.7,287.8,396.8,842.7,513.9,804.7,582.7,0.0,234.0,288.4,234.0,288.4,405.9,0.0,405.9,795.5,463.7,1399.4,463.7,1399.4,758.0,795.5,758.0,0.9111,0.9985,0.9957,0.8255,0.9986,0.999,-17.3342,-12.4887,247.996,-12.7084,-6.9979,238.322,47.3318,5.8068,230.8925,42.8457,13.0793,228.7483,255.6691,352.3381,301.2426,390.5279,839.117,513.5539,799.0417,581.8278,-16.3449,-12.0008,239.1927,-11.277,-7.7851,240.7204,46.5175,5.719,228.7784,42.0937,12.9399,227.929
20,monster,monster,monster,right,559,000020_right_video_559.jpg,390.6,312.7,453.9,355.4,977.0,480.3,927.8,538.7,0.0,168.5,452.7,168.5,452.7,364.8,0.0,364.8,934.2,416.6,1400.0,416.6,1400.0,674.1,934.2,674.1,0.785,0.998,0.994,0.7081,0.9973,0.9984,-17.3342,-12.4887,247.996,-12.7084,-6.9979,238.322,47.3318,5.8068,230.8925,42.8457,13.0793,228.7483,389.3936,314.7029,448.7104,367.2726,979.7485,485.7749,924.6266,541.6396,-16.3449,-12.0008,239.1927,-11.277,-7.7851,240.7204,46.5175,5.719,228.7784,42.0937,12.9399,227.929
20,monster,monster,monster,left,560,000020_left_video_560.jpg,246.7,346.4,330.2,388.1,837.4,509.2,797.0,577.7,0.0,232.1,348.1,232.1,348.1,402.9,0.0,402.9,793.5,459.6,1399.6,459.6,1399.6,755.3,793.5,755.3,0.8749,0.9986,0.9981,0.7734,0.998,0.9988,-14.3236,-10.4427,197.6826,-8.1346,-8.0928,242.2017,45.3436,5.1408,223.8887,41.9642,12.5284,228.4132,250.7382,350.3041,309.9688,391.3075,838.1219,511.2478,798.4452,580.2188,-15.7957,-11.4442,224.5159,-10.3423,-7.7153,241.4068,45.9993,5.4263,226.7402,42.0999,12.7903,228.3103
20,monster,monster,monster,right,560,000020_right_video_560.jpg,396.3,311.1,464.2,350.0,979.6,476.5,927.3,539.9,0.0,166.5,480.0,166.5,480.0,363.9,0.0,363.9,931.5,399.3,1400.0,399.3,1400.0,672.2,931.5,672.2,0.7612,0.9962,0.989,0.7094,0.9965,0.9974,-14.3236,-10.4427,197.6826,-8.1346,-8.0928,242.2017,45.3436,5.1408,223.8887,41.9642,12.5284,228.4132,390.6386,313.572,455.1061,358.619,978.1482,481.4081,923.8943,539.5477,-15.7957,-11.4442,224.5159,-10.3423,-7.7153,241.4068,45.9993,5.4263,226.7402,42.0999,12.7903,228.3103
20,monster,monster,monster,left,561,000020_left_video_561.jpg,247.8,347.3,330.5,393.7,836.0,512.7,795.0,578.4,0.0,235.1,347.5,235.1,347.5,406.0,0.0,406.0,793.0,462.5,1399.4,462.5,1399.4,760.3,793.0,760.3,0.8977,0.9986,0.9983,0.8144,0.9978,0.9984,-14.3454,-10.4495,199.3929,-8.1061,-7.4662,242.3585,44.5701,5.4292,220.7799,41.7829,12.6124,228.5851,248.0362,349.0713,317.7103,393.8716,836.8323,511.3561,796.9818,579.3212,-15.2985,-11.0046,213.5805,-9.5089,-7.4405,241.9617,45.2661,5.3634,223.7854,41.9987,12.7116,228.6087
20,monster,monster,monster,right,561,000020_right_video_561.jpg,383.4,304.9,438.4,363.5,978.2,481.1,925.2,543.7,0.2,167.6,427.8,167.6,427.8,371.6,0.2,371.6,935.1,420.7,1400.0,420.7,1400.0,670.4,935.1,670.4,0.826,0.9993,0.9985,0.7272,0.9935,0.9946,-14.3454,-10.4495,199.3929,-8.1061,-7.4662,242.3585,44.5701,5.4292,220.7799,41.7829,12.6124,228.5851,386.0996,309.7113,447.7832,359.0604,976.8535,480.5153,923.0199,540.2606,-15.2985,-11.0046,213.5805,-9.5089,-7.4405,241.9617,45.2661,5.3634,223.7854,41.9987,12.7116,228.6087
20,monster,monster,monster,left,562,000020_left_video_562.jpg,245.4,348.9,322.2,396.0,839.4,508.7,799.1,578.9,0.0,237.4,346.7,237.4,346.7,404.3,0.0,404.3,792.7,456.8,1399.3,456.8,1399.3,758.0,792.7,758.0,0.8693,0.9971,0.9959,0.7843,0.998,0.9987,-15.6422,-11.0605,214.0937,-9.0549,-7.2166,242.6909,45.7532,5.1112,224.8774,42.007,12.6019,227.4363,245.4409,348.9038,319.822,396.2873,837.6127,509.7407,797.8291,578.9423,-15.5006,-10.975,212.5546,-9.3035,-7.1812,242.4706,45.3268,5.1909,223.6876,42.018,12.6503,228.2274
20,monster,monster,monster,right,562,000020_right_video_562.jpg,379.2,302.1,428.3,347.4,978.9,483.1,928.2,547.4,0.2,169.0,417.9,169.0,417.9,361.9,0.2,361.9,937.7,430.1,1400.0,430.1,1400.0,667.0,937.7,667.0,0.7965,0.997,0.9959,0.7058,0.9962,0.997,-15.6422,-11.0605,214.0937,-9.0549,-7.2166,242.6909,45.7532,5.1112,224.8774,42.007,12.6019,227.4363,381.325,305.6441,437.7929,352.4195,976.6875,481.0597,924.2744,542.8715,-15.5006,-10.975,212.5546,-9.3035,-7.1812,242.4706,45.3268,5.1909,223.6876,42.018,12.6503,228.2274
20,monster,monster,monster,left,563,000020_left_video_563.jpg,244.1,345.6,332.0,375.2,835.4,513.2,793.5,574.7,0.0,237.3,349.1,237.3,349.1,398.0,0.0,398.0,792.8,462.0,1399.5,462.0,1399.5,757.3,792.8,757.3,0.8405,0.9978,0.9961,0.8291,0.9973,0.9982,-15.1148,-10.9149,205.1747,-7.8555,-9.4556,239.8749,46.3775,5.7107,230.0513,41.2846,12.1192,226.725,243.4449,347.2719,325.8738,387.8116,836.42,510.8312,795.8489,576.7715,-15.3824,-10.9037,208.0647,-8.5974,-8.0946,241.4578,45.7131,5.3676,226.2271,41.6891,12.385,227.5764
20,monster,monster,monster,right,563,000020_right_video_563.jpg,371.8,306.0,441.0,346.1,982.9,475.5,929.5,544.0,0.0,169.1,463.2,169.1,463.2,362.0,0.0,362.0,936.3,408.8,1400.0,408.8,1400.0,672.1,936.3,672.1,0.7692,0.9984,0.9941,0.7503,0.996,0.9965,-15.1148,-10.9149,205.1747,-7.8555,-9.4556,239.8749,46.3775,5.7107,230.0513,41.2846,12.1192,226.725,375.0133,304.7828,437.0207,347.5419,978.7913,478.0959,926.1231,543.3344,-15.3824,-10.9037,208.0647,-8.5974,-8.0946,241.4578,45.7131,5.3676,226.2271,41.6891,12.385,227.5764
20,monster,monster,monster,left,564,000020_left_video_564.jpg,237.7,342.7,299.6,379.1,832.3,513.7,793.1,577.1,0.1,239.8,347.6,239.8,347.6,389.5,0.1,389.5,791.6,463.3,1399.6,463.3,1399.6,760.0,791.6,760.0,0.8464,0.9961,0.9889,0.8253,0.9974,0.9983,-15.3579,-10.9299,200.3708,-11.3059,-8.8883,236.3711,45.6555,5.7154,228.1025,40.6297,12.1887,223.3568,239.4865,344.8033,314.8502,383.2786,834.1871,511.9916,794.2643,576.4344,-15.394,-10.8743,203.0062,-9.7254,-8.5147,239.0498,45.6785,5.514,227.2273,41.1488,12.2374,225.5313
20,monster,monster,monster,right,564,000020_right_video_564.jpg,378.9,299.7,430.0,336.2,979.4,478.1,922.8,542.1,0.4,169.8,425.1,169.8,425.1,360.0,0.4,360.0,930.7,412.9,1400.0,412.9,1400.0,672.6,930.7,672.6,0.8141,0.995,0.9927,0.6683,0.9908,0.9919,-15.3579,-10.9299,200.3708,-11.3059,-8.8883,236.3711,45.6555,5.7154,228.1025,40.6297,12.1887,223.3568,374.5002,301.5575,432.0496,340.1067,978.8761,477.3532,924.4697,542.7902,-15.394,-10.8743,203.0062,-9.7254,-8.5147,239.0498,45.6785,5.514,227.2273,41.1488,12.2374,225.5313
20,monster,monster,monster,left,565,000020_left_video_565.jpg,244.1,342.7,341.7,369.8,826.2,497.8,764.9,545.7,0.0,235.7,348.7,235.7,348.7,388.4,0.0,388.4,791.7,460.7,1399.9,460.7,1399.9,754.9,791.7,754.9,0.8758,0.9949,0.9943,0.7242,0.9666,0.987,-15.1893,-11.2471,206.1867,-6.7158,-9.9746,237.873,44.0621,3.9424,223.31,38.0087,8.9975,225.2007,240.108,343.1813,326.4267,375.9079,829.8715,505.4285,780.0716,561.6779,-15.3161,-11.015,202.645,-8.4119,-9.3006,238.0781,44.9121,4.7928,225.6482,39.5604,10.6603,224.9862
20,monster,monster,monster,right,565,000020_right_video_565.jpg,363.6,301.8,413.0,351.3,975.9,478.3,921.1,547.2,0.1,169.4,414.3,169.4,414.3,364.8,0.1,364.8,936.6,395.2,1400.0,395.2,1400.0,674.8,936.6,674.8,0.8796,0.9985,0.998,0.6299,0.9961,0.9973,-15.1893,-11.2471,206.1867,-6.7158,-9.9746,237.873,44.0621,3.9424,223.31,38.0087,8.9975,225.2007,367.719,300.5498,421.1579,342.6326,977.3621,477.1601,922.5508,544.7829,-15.3161,-11.015,202.645,-8.4119,-9.3006,238.0781,44.9121,4.7928,225.6482,39.5604,10.6603,224.9862
20,monster,monster,monster,left,566,000020_left_video_566.jpg,242.1,340.5,331.5,362.5,813.8,509.1,770.2,564.0,0.0,238.0,346.7,238.0,346.7,386.1,0.0,386.1,791.3,460.1,1399.7,460.1,1399.7,760.7,791.3,760.7,0.8325,0.9893,0.9873,0.6731,0.9787,0.9892,-16.236,-12.095,217.6434,-7.7702,-10.6798,235.5972,43.8329,5.2439,228.8429,38.9182,11.0162,227.2672,240.0872,341.219,330.0559,367.6786,821.242,506.0998,772.7738,560.0373,-15.7453,-11.5201,208.3235,-7.9574,-10.1472,236.4669,44.2726,4.8927,227.0514,38.9128,10.5209,225.6929
20,monster,monster,monster,right,566,000020_right_video_566.jpg,364.5,301.3,420.7,342.9,976.0,475.6,916.4,537.7,0.1,171.4,421.9,171.4,421.9,359.4,0.1,359.4,935.1,402.5,1400.0,402.5,1400.0,673.6,935.1,673.6,0.8454,0.9987,0.9982,0.6034,0.9884,0.9913,-16.236,-12.095,217.6434,-7.7702,-10.6798,235.5972,43.8329,5.2439,228.8429,38.9182,11.0162,227.2672,363.9262,299.9618,417.7638,341.3177,976.3889,475.9619,919.1205,541.7576,-15.7453,-11.5201,208.3235,-7.9574,-10.1472,236.4669,44.2726,4.8927,227.0514,38.9128,10.5209,225.6929
20,monster,monster,monster,left,567,000020_left_video_567.jpg,229.8,345.7,280.7,381.9,804.7,488.0,755.8,540.5,0.0,241.3,266.6,241.3,266.6,388.6,0.0,388.6,791.1,453.6,1399.8,453.6,1399.8,759.0,791.1,759.0,0.8512,0.9986,0.9944,0.6908,0.9768,0.9908,-16.4025,-10.8537,204.2024,-13.531,-8.6734,238.9386,42.6393,2.9804,227.6465,37.0604,8.4536,225.2351,234.6217,342.4988,308.4596,371.6054,811.3062,497.0347,761.7813,548.7597,-16.1233,-11.293,206.4274,-10.3801,-9.7383,237.0433,43.31,3.9394,227.5012,37.7004,9.3214,225.3495
20,monster,monster,monster,right,567,000020_right_video_567.jpg,356.2,308.0,428.5,340.7,974.1,467.1,911.3,510.2,0.0,175.2,427.0,175.2,427.0,359.2,0.0,359.2,933.4,382.0,1400.0,382.0,1400.0,672.5,933.4,672.5,0.7963,0.9974,0.9959,0.5983,0.9413,0.9646,-16.4025,-10.8537,204.2024,-13.531,-8.6734,238.9386,42.6393,2.9804,227.6465,37.0604,8.4536,225.2351,358.1108,302.975,420.0297,339.8201,974.9258,471.2985,914.5127,526.7023,-16.1233,-11.293,206.4274,-10.3801,-9.7383,237.0433,43.31,3.9394,227.5012,37.7004,9.3214,225.3495
20,monster,monster,monster,left,568,000020_left_video_568.jpg,262.2,344.2,326.9,365.5,841.1,513.3,761.3,541.3,0.0,239.3,345.4,239.3,345.4,384.4,0.0,384.4,789.1,444.1,1400.0,444.1,1400.0,757.4,789.1,757.4,0.794,0.9731,0.9747,0.6087,0.9382,0.9723,-15.7292,-12.9827,241.0904,-8.3231,-10.4113,236.9743,46.3003,5.6377,226.6842,37.9946,8.6186,227.3747,246.1481,342.9469,314.4943,367.5356,822.0602,502.7106,757.6231,541.9206,-16.0508,-12.1028,222.3314,-9.6968,-10.1772,236.709,44.4102,4.5335,227.3124,37.3978,8.6329,226.1498
20,monster,monster,monster,right,568,000020_right_video_568.jpg,359.3,302.1,440.2,334.5,976.3,479.8,917.1,531.6,0.0,172.6,444.6,172.6,444.6,358.4,0.0,358.4,937.1,419.7,1400.0,419.7,1400.0,674.8,937.1,674.8,0.7823,0.9979,0.9939,0.709,0.9892,0.9934,-15.7292,-12.9827,241.0904,-8.3231,-10.4113,236.9743,46.3003,5.6377,226.6842,37.9946,8.6186,227.3747,356.1829,302.5563,427.9407,336.2534,975.0541,474.1366,914.2999,526.2748,-16.0508,-12.1028,222.3314,-9.6968,-10.1772,236.709,44.4102,4.5335,227.3124,37.3978,8.6329,226.1498
20,monster,monster,monster,left,569,000020_left_video_569.jpg,225.8,337.4,275.8,382.1,812.4,491.9,764.1,553.7,0.0,243.2,265.5,243.2,265.5,389.1,0.0,389.1,790.5,434.5,1400.0,434.5,1400.0,761.2,790.5,761.2,0.8649,0.9997,0.9971,0.617,0.9742,0.9884,-16.5723,-11.4967,201.6417,-14.0381,-8.6279,238.2952,43.0491,3.362,225.5185,38.2421,9.9184,227.0844,237.6201,340.1906,295.6393,372.8282,817.1554,497.2789,757.2534,543.9819,-16.3592,-11.9682,215.1058,-11.8031,-9.6117,237.187,43.7528,3.9476,226.5753,37.4394,8.8715,226.6192
20,monster,monster,monster,right,569,000020_right_video_569.jpg,357.8,304.1,409.2,336.1,963.2,459.2,907.2,489.8,0.4,175.5,415.1,175.5,415.1,357.8,0.4,357.8,931.2,328.2,1400.0,328.2,1400.0,673.9,931.2,673.9,0.8368,0.9981,0.9982,0.2538,0.9502,0.9828,-16.5723,-11.4967,201.6417,-14.0381,-8.6279,238.2952,43.0491,3.362,225.5185,38.2421,9.9184,227.0844,354.91,303.2014,419.457,334.8453,969.1823,466.8482,909.9687,507.29,-16.3592,-11.9682,215.1058,-11.8031,-9.6117,237.187,43.7528,3.9476,226.5753,37.4394,8.8715,226.6192
20,monster,monster,monster,left,570,000020_left_video_570.jpg,217.5,336.8,259.4,389.3,849.3,508.9,771.3,538.5,0.1,242.1,261.4,242.1,261.4,395.0,0.1,395.0,791.6,433.5,1400.0,433.5,1400.0,755.8,791.6,755.8,0.8957,0.9992,0.9919,0.6094,0.9431,0.9726,-17.1214,-11.3999,198.9684,-16.2022,-7.9993,243.4757,46.1332,5.0601,221.7224,39.1289,8.3384,227.8159,227.4734,338.0347,275.0356,380.3656,831.0931,501.545,761.4206,539.395,-16.8112,-11.7824,208.0422,-14.2626,-8.8731,240.0243,44.7412,4.3436,224.2544,37.9931,8.413,227.279
20,monster,monster,monster,right,570,000020_right_video_570.jpg,351.8,306.6,400.1,333.0,,,,,1.9,176.5,397.3,176.5,397.3,355.7,1.9,355.7,,,,,,,,,0.8375,0.9966,0.997,,,,-17.1214,-11.3999,198.9684,-16.2022,-7.9993,243.4757,46.1332,5.0601,221.7224,39.1289,8.3384,227.8159,351.8498,304.8445,409.1881,332.8297,966.9195,464.1738,907.3078,498.857,-16.8112,-11.7824,208.0422,-14.2626,-8.8731,240.0243,44.7412,4.3436,224.2544,37.9931,8.413,227.279
20,monster,monster,monster,left,571,000020_left_video_571.jpg,221.2,339.6,268.5,385.0,850.9,507.9,767.5,544.1,0.3,244.7,261.6,244.7,261.6,389.4,0.3,389.4,791.5,451.6,1400.0,451.6,1400.0,756.4,791.5,756.4,0.8427,0.9985,0.9924,0.6959,0.96,0.9639,-16.7631,-11.1302,198.7843,-15.0955,-8.4447,242.2688,48.0243,5.1417,229.988,38.5118,8.8829,226.5565,222.3418,338.0146,266.031,383.6752,841.9226,504.4237,763.3066,539.4381,-16.9298,-11.5016,202.8692,-15.3387,-8.5603,241.4755,46.3546,4.6973,226.5113,38.1655,8.4124,227.1203
20,monster,monster,monster,right,571,000020_right_video_571.jpg,346.2,303.6,391.9,328.5,,,,,0.1,178.0,387.8,178.0,387.8,356.1,0.1,356.1,,,,,,,,,0.8335,0.9981,0.9982,,,,-16.7631,-11.1302,198.7843,-15.0955,-8.4447,242.2688,48.0243,5.1417,229.988,38.5118,8.8829,226.5565,347.5954,304.5739,398.5595,329.6779,964.6568,461.4994,904.6469,490.4239,-16.9298,-11.5016,202.8692,-15.3387,-8.5603,241.4755,46.3546,4.6973,226.5113,38.1655,8.4124,227.1203
20,monster,monster,monster,left,572,000020_left_video_572.jpg,221.4,341.2,276.3,384.7,844.7,508.1,766.0,533.7,0.0,245.3,262.6,245.3,262.6,391.9,0.0,391.9,791.2,399.7,1400.0,399.7,1400.0,756.4,791.2,756.4,0.8554,0.9976,0.9886,0.6105,0.8682,0.8962,-16.7898,-11.0118,199.3206,-14.0254,-8.3649,239.0227,45.7183,4.9841,222.0135,38.667,7.8497,228.4081,219.5351,338.983,265.24,385.4913,846.1042,506.558,764.2223,535.2814,-16.9811,-11.2424,199.768,-15.3763,-8.3395,240.8473,46.3801,4.8769,224.4942,38.3804,7.9979,227.8187
