filename,L1_x,L1_y,L2_x,L2_y,R1_x,R1_y,R2_x,R2_y,L_bbox_TL_x,L_bbox_TL_y,L_bbox_TR_x,L_bbox_TR_y,L_bbox_BR_x,L_bbox_BR_y,L_bbox_BL_x,L_bbox_BL_y,R_bbox_TL_x,R_bbox_TL_y,R_bbox_TR_x,R_bbox_TR_y,R_bbox_BR_x,R_bbox_BR_y,R_bbox_BL_x,R_bbox_BL_y,L_conf,L1_conf,L2_conf,R_conf,R1_conf,R2_conf,L1_x3d,L1_y3d,L1_z3d,L2_x3d,L2_y3d,L2_z3d,R1_x3d,R1_y3d,R1_z3d,R2_x3d,R2_y3d,R2_z3d
000020_right_video_90.jpg,496.4,413.9,554.2,398.7,922.4,523.7,845.7,550.2,0.0,228.7,540.1,228.7,540.1,470.4,0.0,470.4,847.1,481.7,1399.9,481.7,1399.9,741.2,847.1,741.2,0.837,0.9999,0.9999,0.7925,0.9993,0.9996,1.3157,0.3398,29.0433,1.2164,0.103,36.474,,,,,,
000020_right_video_900.jpg,349.8,657.2,426.6,659.0,906.0,695.6,827.5,711.9,1.1,537.3,416.7,537.3,416.7,702.1,1.1,702.1,832.5,658.3,1399.7,658.3,1399.7,866.3,832.5,866.3,0.2813,0.9994,0.999,0.8235,0.9991,0.9991,1.5592,2.4443,20.0,1.6423,4.683,34.661,,,,,,
000020_right_video_901.jpg,912.0,693.9,827.5,715.4,,,,,827.9,656.8,1399.8,656.8,1399.8,868.0,827.9,868.0,,,,,,,,,0.8441,0.9994,0.9994,,,,1.5425,2.4578,20.0,1.2786,3.6708,27.8296,,,,,,
000020_right_video_902.jpg,914.9,690.9,826.0,712.7,,,,,829.0,658.7,1399.7,658.7,1399.7,867.4,829.0,867.4,,,,,,,,,0.8212,0.999,0.9992,,,,1.5825,2.4197,20.0,1.1773,3.3174,25.3411,,,,,,
000020_right_video_903.jpg,352.5,649.6,421.4,665.1,910.8,689.2,824.8,714.2,0.3,514.6,418.9,514.6,418.9,693.9,0.3,693.9,827.0,658.8,1399.7,658.8,1399.7,866.6,827.0,866.6,0.695,0.9989,0.9966,0.8215,0.9993,0.9994,1.6329,2.3724,20.0,1.1521,3.192,24.5194,,,,,,
000020_right_video_904.jpg,358.0,645.7,428.8,654.8,911.6,694.3,829.8,715.7,0.9,507.6,420.6,507.6,420.6,690.2,0.9,690.2,828.8,659.2,1399.7,659.2,1399.7,866.2,828.8,866.2,0.5267,0.9993,0.9979,0.8496,0.9993,0.9993,-7.5707,6.4162,55.9084,-9.2868,9.1149,75.9904,,,,,,
000020_right_video_905.jpg,355.8,643.4,429.7,653.5,905.5,693.0,823.8,714.7,0.8,514.4,421.4,514.4,421.4,686.9,0.8,686.9,825.1,657.3,1399.8,657.3,1399.8,866.6,825.1,866.6,0.3461,0.9995,0.9986,0.8351,0.9995,0.9994,-16.7807,10.4659,93.5426,-19.7109,15.0629,127.5025,20.5323,32.0297,227.458,10.0962,32.1906,223.0943
000020_right_video_906.jpg,906.8,692.1,822.8,713.0,,,,,822.2,655.3,1399.6,655.3,1399.6,868.1,822.2,868.1,,,,,,,,,0.8189,0.9996,0.9995,,,,,,,,,,,,,,,
000020_right_video_907.jpg,366.1,648.2,425.7,655.7,908.0,696.2,826.2,716.3,1.3,509.9,417.7,509.9,417.7,679.8,1.3,679.8,825.6,656.7,1399.8,656.7,1399.8,871.0,825.6,871.0,0.3843,0.9988,0.9976,0.803,0.9994,0.9995,-30.7178,17.1579,154.1996,-28.013,19.6376,166.6286,23.4047,38.0705,266.3186,10.5556,33.5559,231.2374
000020_right_video_908.jpg,912.8,705.0,824.6,717.7,,,,,828.1,658.2,1399.7,658.2,1399.7,874.2,828.1,874.2,,,,,,,,,0.8278,0.9995,0.9996,,,,,,,,,,,,,,,
000020_right_video_909.jpg,356.9,632.6,423.0,650.7,910.2,700.6,824.4,716.1,1.2,492.2,416.1,492.2,416.1,674.8,1.2,674.8,826.4,656.7,1400.0,656.7,1400.0,872.7,826.4,872.7,0.6822,0.9996,0.9991,0.8273,0.9995,0.9995,-0.7346,3.2702,28.141,-1.6385,4.6339,37.5097,44.8037,82.932,295.0,11.6479,42.6164,295.0
000020_right_video_91.jpg,496.7,418.8,549.8,399.6,923.2,521.0,838.3,542.6,0.0,230.3,544.4,230.3,544.4,472.4,0.0,472.4,843.0,477.8,1399.0,477.8,1399.0,746.8,843.0,746.8,0.8532,0.9999,0.9999,0.7793,0.9997,0.9997,1.2226,0.3524,29.5539,1.1432,0.1126,37.2103,,,,,,
000020_right_video_910.jpg,360.8,630.4,424.6,648.0,911.6,695.2,823.9,715.2,1.2,491.6,418.4,491.6,418.4,671.1,1.2,671.1,823.5,655.1,1399.9,655.1,1399.9,870.6,823.5,870.6,0.633,0.9994,0.9984,0.8281,0.9996,0.9996,-6.3913,5.5587,52.1647,-7.5444,7.9849,67.6689,,,,,,
000020_right_video_911.jpg,366.5,626.3,434.5,647.3,897.9,706.5,818.0,718.3,1.5,492.8,430.0,492.8,430.0,667.1,1.5,667.1,824.0,656.1,1400.0,656.1,1400.0,871.7,824.0,871.7,0.5798,0.9993,0.9985,0.8131,0.9989,0.9993,-13.2105,8.3253,80.9124,-14.8091,12.1384,104.3919,18.079,29.8589,202.8513,8.9236,28.6348,194.2206
000020_right_video_912.jpg,909.6,692.9,822.1,717.9,,,,,820.9,657.0,1399.7,657.0,1399.7,872.4,820.9,872.4,,,,,,,,,0.8062,0.9996,0.9996,,,,,,,,,,,,,,,
000020_right_video_913.jpg,365.0,622.2,433.1,642.3,904.2,694.7,824.0,717.6,1.3,477.9,426.0,477.9,426.0,659.4,1.3,659.4,825.9,656.4,1399.8,656.4,1399.8,869.9,825.9,869.9,0.4061,0.9995,0.9985,0.8216,0.9994,0.9994,-27.0988,13.7166,139.032,-24.8936,17.1723,154.1432,23.9638,40.3788,282.5698,10.1813,33.7227,231.5537
000020_right_video_914.jpg,366.1,621.1,430.6,642.7,905.7,696.7,822.3,719.3,0.3,482.0,429.5,482.0,429.5,656.6,0.3,656.6,823.4,658.2,1399.6,658.2,1399.6,868.9,823.4,868.9,0.2683,0.9994,0.999,0.8248,0.9994,0.9994,-29.2068,14.4697,148.6244,-26.0946,17.6754,160.5003,20.1748,32.4952,225.9979,9.5867,30.115,205.4382
000020_right_video_915.jpg,370.8,616.1,435.2,642.2,898.9,701.9,821.0,715.4,1.2,481.9,429.6,481.9,429.6,652.8,1.2,652.8,824.5,660.2,1399.7,660.2,1399.7,868.1,824.5,868.1,0.5711,0.9996,0.9989,0.8161,0.9995,0.9994,-31.8664,15.2872,160.8915,-28.3826,18.6528,172.1898,18.5043,28.9959,201.3224,9.551,28.6578,195.9059
000020_right_video_916.jpg,372.3,614.7,431.7,635.1,904.8,697.7,827.1,718.7,0.8,481.9,426.1,481.9,426.1,647.9,0.8,647.9,830.8,661.2,1399.7,661.2,1399.7,866.7,830.8,866.7,0.5549,0.9995,0.9979,0.8328,0.9995,0.9995,-30.0869,14.1909,152.4906,-30.7946,19.8239,185.6697,19.2892,30.1879,209.7624,9.8809,29.7165,202.5946
000020_right_video_917.jpg,359.2,609.4,441.6,627.1,906.4,697.0,825.4,719.6,0.0,465.9,431.5,465.9,431.5,643.8,0.0,643.8,830.4,658.8,1399.6,658.8,1399.6,871.6,830.4,871.6,0.433,0.9991,0.9988,0.8109,0.9994,0.9993,-28.0893,12.9551,143.1932,-32.4098,20.5465,195.2465,19.8981,30.9168,214.1324,10.3592,32.0835,217.2796
000020_right_video_918.jpg,367.9,605.4,437.3,631.1,911.6,698.7,829.7,723.6,0.1,467.5,433.7,467.5,433.7,641.5,0.1,641.5,833.3,662.5,1399.6,662.5,1399.6,867.7,833.3,867.7,0.6432,0.9994,0.9995,0.8305,0.9995,0.9994,-29.3867,13.0189,149.2428,-33.6103,20.8204,201.699,19.1664,29.0694,200.4385,10.3757,31.9866,213.465
000020_right_video_919.jpg,367.6,600.1,440.9,625.9,907.8,696.3,826.3,727.6,0.5,461.1,432.0,461.1,432.0,638.3,0.5,638.3,829.9,657.7,1399.8,657.7,1399.8,872.9,829.9,872.9,0.326,0.9987,0.999,0.806,0.9992,0.9992,-31.4082,13.5456,159.0306,-36.1356,21.6511,215.3215,18.846,28.4123,196.1421,10.089,31.0632,203.088
000020_right_video_92.jpg,494.3,425.4,556.8,412.9,922.0,517.7,833.8,537.8,0.0,235.6,545.4,235.6,545.4,473.6,0.0,473.6,840.5,477.8,1399.1,477.8,1399.1,743.7,840.5,743.7,0.8198,0.9997,0.9997,0.7818,0.9997,0.9997,1.4395,0.3969,28.0081,1.3376,0.199,35.9471,,,,23.0227,11.9145,295.0
000020_right_video_920.jpg,375.5,602.3,440.4,621.6,909.0,694.6,827.4,729.1,0.9,463.1,434.1,463.1,434.1,636.6,0.9,636.6,825.8,657.4,1399.5,657.4,1399.5,869.5,825.8,869.5,0.4213,0.9992,0.9993,0.8114,0.9995,0.9995,-32.0133,13.723,162.5806,-34.8722,20.7203,208.7084,18.5952,28.2137,194.5092,10.1272,32.1441,207.2989
000020_right_video_921.jpg,372.2,600.2,438.7,629.2,904.1,699.3,825.8,729.3,1.0,454.5,437.9,454.5,437.9,636.3,1.0,636.3,828.2,661.1,1399.6,661.1,1399.6,868.9,828.2,868.9,0.5952,0.9991,0.9991,0.8248,0.9995,0.9993,-30.806,13.1896,158.0852,-32.8783,19.7489,198.9444,18.218,27.9119,191.0911,9.8182,31.7173,204.1375
000020_right_video_922.jpg,378.3,595.7,442.8,624.1,906.1,701.5,821.1,727.0,1.0,449.3,441.5,449.3,441.5,633.2,1.0,633.2,816.7,662.3,1399.8,662.3,1399.8,867.9,816.7,867.9,0.6137,0.9995,0.9996,0.8329,0.9995,0.9994,-30.2494,12.8467,157.0728,-31.785,19.0259,193.1509,18.0314,27.7529,188.6834,10.0744,33.2096,212.0069
000020_right_video_923.jpg,381.0,590.2,436.5,628.0,904.7,705.0,830.0,733.4,1.0,442.8,437.4,442.8,437.4,633.5,1.0,633.5,830.6,663.2,1399.6,663.2,1399.6,870.2,830.6,870.2,0.7755,0.9995,0.9996,0.8379,0.9996,0.9995,-30.0205,12.4404,157.5457,-30.6082,18.1163,186.8542,18.08,27.8852,187.1582,10.7754,35.1184,220.9775
000020_right_video_924.jpg,385.7,585.8,441.7,619.3,910.7,709.5,833.9,731.9,0.8,439.8,438.8,439.8,438.8,626.7,0.8,626.7,834.6,668.4,1399.8,668.4,1399.8,869.6,834.6,869.6,0.5033,0.9995,0.9996,0.8537,0.9994,0.9992,-29.5691,12.049,157.0364,-30.8616,18.0373,189.0434,18.7132,28.8121,193.0791,10.8642,33.4292,206.4101
000020_right_video_925.jpg,388.4,584.6,442.1,618.9,910.1,711.4,837.2,738.1,0.6,430.6,438.2,430.6,438.2,627.0,0.6,627.0,837.1,672.6,1399.4,672.6,1399.4,872.7,837.1,872.7,0.6322,0.9995,0.9995,0.8431,0.9997,0.9995,-28.6297,11.464,153.441,-30.0341,17.4345,184.9202,18.5023,28.5526,190.6634,11.5152,35.0299,213.3646
000020_right_video_926.jpg,386.0,578.8,440.6,614.2,906.8,717.6,841.2,742.2,0.6,428.8,436.1,428.8,436.1,623.9,0.6,623.9,839.1,671.3,1399.5,671.3,1399.5,872.8,839.1,872.8,0.4385,0.9994,0.9994,0.8373,0.9997,0.9996,-28.157,10.8316,151.062,-28.3824,16.3862,175.7889,17.7022,26.7382,176.2871,13.43,42.8087,260.2935
000020_right_video_927.jpg,384.5,570.5,437.7,617.6,916.0,718.0,846.3,747.8,0.4,423.0,440.1,423.0,440.1,622.4,0.4,622.4,843.3,673.4,1399.8,673.4,1399.8,873.1,843.3,873.1,0.6413,0.9994,0.9995,0.8629,0.9996,0.9995,-28.213,10.6038,151.1026,-27.3034,15.7585,169.7524,17.5738,25.9388,170.5508,14.6139,47.6173,289.0194
000020_right_video_928.jpg,920.1,714.0,847.5,750.6,,,,,843.9,675.9,1399.5,675.9,1399.5,872.4,843.9,872.4,,,,,,,,,0.8536,0.9996,0.9995,,,,,,,,,,,,,,,
000020_right_video_929.jpg,913.9,716.8,843.8,751.1,,,,,844.5,673.1,1399.4,673.1,1399.4,869.9,844.5,869.9,,,,,,,,,0.8439,0.9997,0.9996,,,,,,,,,,,,,,,
000020_right_video_93.jpg,490.0,428.2,552.9,412.1,921.2,518.8,832.8,540.2,1.0,265.1,544.7,265.1,544.7,472.5,1.0,472.5,838.9,480.4,1399.2,480.4,1399.2,745.1,838.9,745.1,0.7196,0.9997,0.9997,0.8108,0.9996,0.9996,1.7695,0.4751,25.8967,1.6439,0.2889,33.7245,,,,,,
000020_right_video_930.jpg,386.5,552.5,435.7,593.7,891.7,716.6,822.8,734.2,0.6,396.8,433.5,396.8,433.5,608.5,0.6,608.5,827.4,669.8,1400.0,669.8,1400.0,874.8,827.4,874.8,0.5846,0.9995,0.9992,0.7339,0.9994,0.9993,-27.871,8.8791,150.0621,-25.3938,12.662,158.4874,17.2136,26.135,171.7183,10.1826,27.8768,161.7827
000020_right_video_931.jpg,385.5,548.8,434.3,577.3,920.4,718.5,849.1,757.7,1.0,401.4,425.1,401.4,425.1,589.5,1.0,589.5,845.7,677.6,1400.0,677.6,1400.0,875.4,845.7,875.4,0.4256,0.9992,0.999,0.85,0.9996,0.9995,-27.8531,8.6906,149.8995,-25.1195,12.3465,156.9675,18.8428,28.3553,186.2974,11.0726,30.2356,173.7136
000020_right_video_932.jpg,923.1,715.3,856.4,760.4,,,,,853.2,675.6,1399.9,675.6,1399.9,876.1,853.2,876.1,,,,,,,,,0.8345,0.9997,0.9996,,,,,,,,,,,,,,,
000020_right_video_933.jpg,921.3,718.7,853.7,760.7,,,,,855.0,675.2,1399.6,675.2,1399.6,873.7,855.0,873.7,,,,,,,,,0.8187,0.9995,0.9994,,,,,,,,,,,,,,,
000020_right_video_934.jpg,916.2,723.2,854.1,765.6,,,,,855.7,677.0,1399.7,677.0,1399.7,873.6,855.7,873.6,,,,,,,,,0.8203,0.9995,0.9995,,,,,,,,,,,,,,,
000020_right_video_935.jpg,384.6,536.6,437.0,562.9,917.5,726.3,858.0,771.7,0.1,375.9,424.9,375.9,424.9,572.7,0.1,572.7,857.6,680.0,1399.7,680.0,1399.7,876.5,857.6,876.5,0.3868,0.9956,0.9975,0.8563,0.9996,0.9995,-25.0387,6.6351,137.1601,-27.3031,11.622,169.2226,21.4525,34.466,219.3224,13.1742,35.5381,193.6973
000020_right_video_936.jpg,922.4,726.0,860.8,774.3,,,,,857.5,681.7,1399.6,681.7,1399.6,877.2,857.5,877.2,,,,,,,,,0.8157,0.9997,0.9996,,,,,,,,,,,,,,,
000020_right_video_937.jpg,931.9,726.7,871.6,787.1,,,,,860.0,678.8,1400.0,678.8,1400.0,878.7,860.0,878.7,,,,,,,,,0.8676,0.9997,0.9997,,,,,,,,,,,,,,,
000020_right_video_938.jpg,927.0,729.7,871.6,790.8,,,,,861.9,680.4,1399.9,680.4,1399.9,878.6,861.9,878.6,,,,,,,,,0.8626,0.9997,0.9996,,,,,,,,,,,,,,,
000020_right_video_939.jpg,929.2,734.4,877.8,794.7,,,,,866.3,682.6,1399.9,682.6,1399.9,879.1,866.3,879.1,,,,,,,,,0.8532,0.9998,0.9997,,,,,,,,,,,,,,,
000020_right_video_94.jpg,493.7,427.3,558.6,416.6,906.7,518.2,827.2,538.0,0.0,240.9,544.8,240.9,544.8,474.5,0.0,474.5,836.4,477.2,1399.9,477.2,1399.9,747.7,836.4,747.7,0.8073,0.9997,0.9997,0.7179,0.9989,0.9994,1.9172,0.5135,24.9959,1.7966,0.3754,32.8129,,,,26.0869,18.083,295.0
000020_right_video_940.jpg,392.3,519.2,439.3,557.6,932.9,733.7,881.6,797.2,0.5,368.8,438.2,368.8,438.2,558.8,0.5,558.8,868.6,682.9,1400.0,682.9,1400.0,879.0,868.6,879.0,0.5921,0.9885,0.9955,0.8537,0.9998,0.9997,-21.2877,4.4745,124.2579,-31.8383,11.6439,197.6755,24.724,38.8516,236.8061,15.6583,37.6645,193.0943
000020_right_video_941.jpg,399.2,510.3,451.6,532.7,932.9,741.3,881.3,797.2,0.7,353.3,448.8,353.3,448.8,547.1,0.7,547.1,871.5,686.9,1400.0,686.9,1400.0,880.2,871.5,880.2,0.3513,0.9888,0.9938,0.8631,0.9998,0.9997,-22.2645,4.3944,130.2909,-34.4348,12.3827,213.7722,23.0843,35.786,215.1686,16.9895,41.3428,213.7236
000020_right_video_942.jpg,406.0,510.3,452.7,549.0,935.3,743.6,887.2,797.6,0.8,350.1,439.2,350.1,439.2,552.4,0.8,552.4,880.1,687.3,1400.0,687.3,1400.0,879.6,880.1,879.6,0.6543,0.9963,0.9981,0.8516,0.9998,0.9997,-26.9825,4.8331,154.1869,-36.1513,12.3631,225.9971,21.3999,32.1183,190.672,20.9922,54.4869,281.8709
000020_right_video_943.jpg,409.6,501.8,460.9,524.5,940.7,740.4,888.3,802.9,0.7,349.7,446.2,349.7,446.2,547.0,0.7,547.0,875.8,685.5,1400.0,685.5,1400.0,883.4,875.8,883.4,0.4283,0.9951,0.9955,0.8625,0.9998,0.9997,-29.0938,4.6933,163.8972,-36.2775,11.4208,227.9021,21.0275,30.8748,181.7053,24.217,64.0198,295.0
000020_right_video_944.jpg,399.9,485.5,453.4,517.8,942.5,747.4,898.3,813.4,0.5,307.2,444.6,307.2,444.6,541.2,0.5,541.2,883.0,686.9,1400.0,686.9,1400.0,881.5,883.0,881.5,0.6442,0.9934,0.9958,0.845,0.9996,0.9996,-27.8295,3.7136,156.0958,-33.5089,9.5074,210.4212,21.6541,31.8609,185.4434,25.6216,66.4055,295.0
000020_right_video_945.jpg,397.1,478.5,446.6,512.9,946.1,742.7,905.2,815.0,0.5,311.5,440.4,311.5,440.4,530.6,0.5,530.6,889.1,687.8,1400.0,687.8,1400.0,879.6,889.1,879.6,0.5027,0.9949,0.9967,0.8641,0.9995,0.9994,-28.5183,3.3075,158.4774,-32.1359,8.2188,201.4795,21.8006,32.0608,185.1612,25.9727,67.0019,295.0
000020_right_video_946.jpg,935.9,752.7,907.7,823.8,,,,,888.3,686.6,1400.0,686.6,1400.0,884.2,888.3,884.2,,,,,,,,,0.8635,0.9997,0.9996,,,,,,,,,,,,,,,
000020_right_video_947.jpg,425.1,483.2,484.5,533.1,947.7,755.7,916.4,830.4,0.4,324.9,483.7,324.9,483.7,538.1,0.4,538.1,893.2,689.3,1400.0,689.3,1400.0,880.9,893.2,880.9,0.3525,0.9969,0.9952,0.8576,0.9996,0.9995,-28.6873,2.683,169.0721,-32.6285,9.2223,218.2423,21.2019,31.1396,178.4036,22.4123,50.156,231.1674
000020_right_video_948.jpg,417.5,467.3,456.5,520.1,940.8,761.5,921.2,842.0,0.5,312.6,450.5,312.6,450.5,526.7,0.5,526.7,895.9,689.6,1400.0,689.6,1400.0,881.8,895.9,881.8,0.6546,0.999,0.9989,0.8404,0.9995,0.9993,-29.5732,2.1272,173.7568,-31.7143,7.876,208.1671,20.3314,29.8175,168.5374,23.1974,52.3032,240.0125
000020_right_video_949.jpg,426.9,465.0,463.3,501.8,947.6,757.6,925.9,835.4,0.1,282.0,447.7,282.0,447.7,513.4,0.1,513.4,900.0,689.1,1400.0,689.1,1400.0,882.0,900.0,882.0,0.3584,0.9975,0.9966,0.8377,0.9995,0.9995,-30.5165,1.7514,179.2572,-31.7073,6.8232,209.3716,20.3539,29.4333,163.5385,,,
000020_right_video_95.jpg,491.1,430.7,557.7,419.3,912.4,513.9,830.0,537.0,0.0,244.8,544.5,244.8,544.5,479.1,0.0,479.1,835.7,480.6,1399.9,480.6,1399.9,743.6,835.7,743.6,0.7777,0.9998,0.9997,0.7567,0.9993,0.9995,1.9199,0.5648,24.9315,1.7834,0.6313,33.637,,,,26.0869,18.083,295.0
000020_right_video_950.jpg,422.2,456.3,469.7,484.1,955.3,768.0,910.1,830.6,0.6,275.1,450.0,275.1,450.0,502.5,0.6,502.5,904.9,695.3,1400.0,695.3,1400.0,882.8,904.9,882.8,0.3998,0.9795,0.9892,0.8129,0.9984,0.9988,-29.0378,1.2019,170.9115,-30.8797,5.7849,205.6346,23.4975,32.9731,181.7467,32.7744,85.0225,295.0
000020_right_video_951.jpg,417.0,458.4,465.1,495.9,982.6,766.1,896.6,826.9,0.6,278.3,459.7,278.3,459.7,510.5,0.6,510.5,906.7,700.6,1399.9,700.6,1399.9,883.8,906.7,883.8,0.307,0.9676,0.9822,0.829,0.9986,0.9986,-27.7247,0.6084,163.4807,-31.3152,5.3762,207.4897,34.1291,48.238,266.4417,32.7744,85.0225,295.0
000020_right_video_952.jpg,418.0,455.8,465.9,488.4,986.1,763.5,899.6,822.1,1.5,297.7,446.7,297.7,446.7,499.5,1.5,499.5,911.0,701.2,1399.9,701.2,1399.9,885.5,911.0,885.5,0.6805,0.9873,0.9902,0.8298,0.998,0.9977,-27.9969,0.3302,163.9819,-32.0724,5.2001,211.4392,43.1104,62.0443,295.0,32.7744,85.0225,295.0
000020_right_video_953.jpg,413.9,450.1,464.9,477.3,988.6,771.2,908.5,827.5,1.7,294.9,448.2,294.9,448.2,487.9,1.7,487.9,916.3,699.5,1399.9,699.5,1399.9,880.0,916.3,880.0,0.7454,0.9962,0.9975,0.8372,0.9988,0.9989,-27.1264,-0.0136,158.2456,-32.2267,4.7174,211.8318,38.0296,54.5377,295.0,30.3057,74.691,295.0
000020_right_video_954.jpg,409.2,445.6,464.2,477.2,969.6,768.0,926.6,825.5,1.9,285.4,447.1,285.4,447.1,488.9,1.9,488.9,917.5,705.4,1400.0,705.4,1400.0,884.2,917.5,884.2,0.7138,0.9976,0.9984,0.8198,0.9982,0.9984,-29.0239,-0.636,168.4307,-32.5477,4.3414,215.0964,29.982,42.75,233.3096,26.2183,59.3525,281.0075
000020_right_video_955.jpg,423.4,439.1,472.2,489.8,1002.9,777.7,923.5,831.6,0.9,266.6,452.9,266.6,452.9,495.3,0.9,495.3,928.2,705.4,1399.9,705.4,1399.9,882.4,928.2,882.4,0.6499,0.9977,0.9977,0.8581,0.9987,0.999,-29.6281,-1.1725,173.2365,-32.2269,4.4525,214.0668,27.9701,39.8031,217.009,25.4534,54.9459,259.3482
000020_right_video_956.jpg,419.7,438.1,465.3,489.8,1011.4,773.9,933.9,817.6,0.6,257.2,452.7,257.2,452.7,492.2,0.6,492.2,935.5,709.6,1399.9,709.6,1399.9,883.7,935.5,883.7,0.7358,0.9914,0.9886,0.8569,0.9989,0.9992,-28.2956,-1.5657,166.8061,-32.1601,4.8442,210.7236,,,,25.354,52.5884,248.6048
000020_right_video_957.jpg,420.0,427.8,457.3,492.0,1009.2,771.8,933.5,817.1,0.6,284.8,459.3,284.8,459.3,495.7,0.6,495.7,943.0,710.0,1400.0,710.0,1400.0,885.4,943.0,885.4,0.6857,0.9994,0.9994,0.8386,0.9988,0.999,-27.5828,-2.044,164.7568,-32.3974,5.1931,212.6759,33.4492,43.3089,224.8281,23.4165,47.6157,222.5549
000020_right_video_958.jpg,429.0,422.7,472.2,490.6,1010.4,786.7,931.2,842.3,0.8,263.9,476.0,263.9,476.0,498.6,0.8,498.6,941.7,711.6,1399.8,711.6,1399.8,887.9,941.7,887.9,0.6922,0.9987,0.9978,0.8676,0.9983,0.9984,-25.4902,-2.2055,155.2796,-30.1391,4.9774,203.4588,28.7299,37.4316,192.172,25.5851,52.658,239.6995
000020_right_video_959.jpg,421.6,424.1,473.2,484.2,982.3,791.7,947.2,853.0,0.5,235.7,468.2,235.7,468.2,491.4,0.5,491.4,941.2,711.6,1400.0,711.6,1400.0,888.4,941.2,888.4,0.8024,0.9987,0.9976,0.8506,0.999,0.9988,-23.0034,-2.3363,143.3556,-28.356,4.1991,195.4341,26.2916,33.8761,174.3275,27.509,56.0401,254.4687
000020_right_video_96.jpg,492.1,432.8,571.3,443.3,913.5,511.4,827.4,537.0,0.2,249.8,555.8,249.8,555.8,479.5,0.2,479.5,835.3,482.6,1399.3,482.6,1399.3,744.5,835.3,744.5,0.764,0.9996,0.9995,0.8298,0.9996,0.9997,-2.2309,0.2592,49.8736,-3.1247,0.5369,74.323,56.6191,21.4372,295.0,26.0869,18.083,295.0
000020_right_video_960.jpg,430.0,418.0,476.0,467.7,1010.2,787.1,942.7,826.8,0.4,232.3,476.5,232.3,476.5,468.7,0.4,468.7,959.1,714.3,1400.0,714.3,1400.0,891.2,959.1,891.2,0.7067,0.9958,0.994,0.8274,0.9935,0.9969,-22.2094,-2.8967,140.7514,-26.852,2.7225,188.232,25.8739,33.1493,170.2061,28.4829,57.1642,258.1285
000020_right_video_961.jpg,430.6,401.8,476.6,449.2,989.5,795.9,955.3,862.8,1.0,239.9,468.4,239.9,468.4,459.9,1.0,459.9,948.6,715.3,1400.0,715.3,1400.0,890.3,948.6,890.3,0.7028,0.9994,0.9993,0.8539,0.9989,0.9982,-21.812,-3.2677,139.0045,-23.0471,1.1679,166.8777,23.9484,30.9298,157.2938,31.4672,62.7103,278.0616
000020_right_video_962.jpg,428.4,399.9,475.7,442.1,997.5,789.4,963.1,860.4,0.3,225.2,463.9,225.2,463.9,457.3,0.3,457.3,951.7,717.4,1400.0,717.4,1400.0,889.9,951.7,889.9,0.8045,0.9995,0.9994,0.8419,0.9991,0.9986,-22.5824,-3.5283,143.5508,-25.0403,0.9854,181.7775,22.7061,28.9462,147.3385,32.5091,63.7064,280.7051
000020_right_video_963.jpg,434.7,399.8,490.3,445.2,990.7,795.4,981.6,871.7,0.4,224.3,484.2,224.3,484.2,451.3,0.4,451.3,963.2,719.1,1400.0,719.1,1400.0,893.9,963.2,893.9,0.6848,0.9994,0.9993,0.8485,0.9946,0.9791,-23.7776,-3.9565,150.8457,-27.9164,0.6604,202.5836,23.4887,29.8428,152.8337,29.1303,54.9546,241.4607
000020_right_video_964.jpg,436.2,393.0,490.1,429.8,1002.7,792.6,967.8,864.8,0.6,224.3,478.5,224.3,478.5,448.1,0.6,448.1,959.5,720.5,1400.0,720.5,1400.0,892.4,959.5,892.4,0.7636,0.9995,0.9994,0.8652,0.9962,0.9878,-28.9024,-5.2397,182.9563,-27.7994,0.1077,203.0053,24.0269,30.1915,155.9362,23.1845,40.5662,177.7779
000020_right_video_965.jpg,458.9,390.4,529.0,426.2,996.1,799.8,965.6,873.4,0.0,218.1,496.2,218.1,496.2,445.9,0.0,445.9,954.0,724.1,1400.0,724.1,1400.0,894.5,954.0,894.5,0.8124,0.995,0.9956,0.8546,0.9979,0.9957,-33.2862,-6.2169,208.738,-30.7723,0.6637,224.3176,25.8237,32.6459,167.0588,20.1966,33.8894,147.2444
000020_right_video_966.jpg,443.9,394.4,500.2,457.5,1013.3,805.2,964.6,885.7,0.2,216.8,495.3,216.8,495.3,459.1,0.2,459.1,952.4,723.8,1400.0,723.8,1400.0,900.1,952.4,900.1,0.8333,0.9992,0.9988,0.8644,0.9977,0.9976,-34.0025,-6.4815,211.4181,-33.0307,1.3696,241.8833,30.8939,40.2579,202.9308,19.3737,32.3664,138.3548
000020_right_video_967.jpg,450.9,394.7,500.7,457.4,1013.8,808.0,967.3,870.6,0.5,214.3,495.7,214.3,495.7,455.7,0.5,455.7,957.9,722.7,1400.0,722.7,1400.0,898.0,957.9,898.0,0.8265,0.9994,0.9991,0.7877,0.9977,0.9989,-36.22,-7.3182,225.0676,-33.0757,1.2056,244.1737,30.6901,40.361,201.9666,20.7676,34.5361,146.1494
