case_id,mode,policy_mode,source_mode,side,frame_idx,filename,L1_x,L1_y,L2_x,L2_y,R1_x,R1_y,R2_x,R2_y,L_bbox_TL_x,L_bbox_TL_y,L_bbox_TR_x,L_bbox_TR_y,L_bbox_BR_x,L_bbox_BR_y,L_bbox_BL_x,L_bbox_BL_y,R_bbox_TL_x,R_bbox_TL_y,R_bbox_TR_x,R_bbox_TR_y,R_bbox_BR_x,R_bbox_BR_y,R_bbox_BL_x,R_bbox_BL_y,L_conf,L1_conf,L2_conf,R_conf,R1_conf,R2_conf,L1_x3d,L1_y3d,L1_z3d,L2_x3d,L2_y3d,L2_z3d,R1_x3d,R1_y3d,R1_z3d,R2_x3d,R2_y3d,R2_z3d,L1_x_kf,L1_y_kf,L2_x_kf,L2_y_kf,R1_x_kf,R1_y_kf,R2_x_kf,R2_y_kf,L1_x3d_kf,L1_y3d_kf,L1_z3d_kf,L2_x3d_kf,L2_y3d_kf,L2_z3d_kf,R1_x3d_kf,R1_y3d_kf,R1_z3d_kf,R2_x3d_kf,R2_y3d_kf,R2_z3d_kf
17,tri,tri,tri,right,750,000017_right_video_750.jpg,1043.1,526.4,974.7,496.0,,,,,965.6,480.4,1400.0,480.4,1400.0,592.3,965.6,592.3,,,,,,,,,0.8723,0.9999,0.9998,,,,,,,,,,,,,,,,809.9978,535.4635,800.0583,565.3346,1042.2363,525.3938,976.0265,486.2874,-2.1957,6.0573,76.5127,7.4336,-0.6772,-17.8391,40.7366,10.6227,243.7029,37.8975,6.7181,300.2733
17,tri,tri,tri,left,751,000017_left_video_751.jpg,893.9,564.9,813.6,530.1,,,,,803.4,495.8,1399.8,495.8,1399.8,633.0,803.4,633.0,,,,,,,,,0.8462,0.9999,0.9998,,,,38.7212,11.6972,229.8524,37.3186,8.996,295.0,,,,,,,722.6502,575.0847,678.0135,557.0304,891.3277,566.8279,818.4181,529.8119,23.4446,9.7671,166.611,26.9409,4.4383,160.7482,41.238,11.692,247.6116,39.0459,7.4686,307.7733
17,tri,tri,tri,right,751,000017_right_video_751.jpg,1041.6,535.5,980.2,493.9,,,,,964.9,477.4,1399.9,477.4,1399.9,597.1,964.9,597.1,,,,,,,,,0.8307,0.9999,0.9998,,,,38.7212,11.6972,229.8524,37.3186,8.996,295.0,,,,,,,935.895,539.9073,897.3471,531.3101,1041.7157,532.8215,978.5518,491.485,23.4446,9.7671,166.611,26.9409,4.4383,160.7482,41.238,11.692,247.6116,39.0459,7.4686,307.7733
17,tri,tri,tri,left,752,000017_left_video_752.jpg,888.5,565.5,809.3,533.2,,,,,799.8,503.1,1400.0,503.1,1400.0,639.4,799.8,639.4,,,,,,,,,0.8837,0.9999,0.9997,,,,38.8583,12.3751,231.8412,34.8624,8.8647,281.4332,,,,,,,818.9915,574.0218,752.6777,544.9204,891.0083,574.7782,819.8063,534.338,35.3421,11.8395,208.8975,34.701,6.6815,235.1814,41.7393,12.7613,251.5204,40.1943,8.2191,315.2733
17,tri,tri,tri,right,752,000017_right_video_752.jpg,1047.3,543.7,970.0,506.5,,,,,956.4,482.1,1400.0,482.1,1400.0,605.8,956.4,605.8,,,,,,,,,0.8701,1.0,0.9999,,,,38.8583,12.3751,231.8412,34.8624,8.8647,281.4332,,,,,,,1021.0502,545.4631,956.4973,513.6138,1041.1951,540.2492,981.0772,496.6825,35.3421,11.8395,208.8975,34.701,6.6815,235.1814,41.7393,12.7613,251.5204,40.1943,8.2191,315.2733
17,tri,tri,tri,left,753,000017_left_video_753.jpg,888.7,578.9,814.3,538.2,,,,,800.9,507.9,1400.0,507.9,1400.0,645.9,800.9,645.9,,,,,,,,,0.8919,0.9999,0.9998,,,,37.2007,12.8204,223.0939,32.8648,8.9497,263.7372,,,,,,,880.5493,578.4739,803.051,539.0956,890.6889,582.7286,821.1946,538.864,40.9795,13.1697,228.4131,37.7602,8.0614,268.9042,42.2407,13.8306,255.4291,41.3427,8.9696,322.7733
17,tri,tri,tri,right,753,000017_right_video_753.jpg,1038.0,551.6,973.8,502.9,,,,,956.3,480.1,1400.0,480.1,1400.0,614.3,956.3,614.3,,,,,,,,,0.8062,0.9999,0.9998,,,,37.2007,12.8204,223.0939,32.8648,8.9497,263.7372,,,,,,,1065.8956,551.8571,991.7518,501.4667,1040.6746,547.6769,983.6025,501.8801,40.9795,13.1697,228.4131,37.7602,8.0614,268.9042,42.2407,13.8306,255.4291,41.3427,8.9696,322.7733
17,tri,tri,tri,left,754,000017_left_video_754.jpg,885.3,586.7,813.1,544.7,,,,,800.6,515.3,1400.0,515.3,1400.0,653.1,800.6,653.1,,,,,,,,,0.8897,0.9999,0.9998,,,,38.6753,14.3359,233.6023,31.4055,9.5485,251.1533,,,,,,,912.9403,584.5528,830.9646,538.8998,890.3695,590.679,822.5828,543.3901,44.1898,14.5442,243.0295,38.0868,9.183,280.1773,42.742,14.8999,259.3378,42.4911,9.7202,330.2733
17,tri,tri,tri,right,754,000017_right_video_754.jpg,1039.5,555.6,968.8,516.4,,,,,950.7,506.2,1399.8,506.2,1399.8,622.1,950.7,622.1,,,,,,,,,0.8233,0.9999,0.9998,,,,38.6753,14.3359,233.6023,31.4055,9.5485,251.1533,,,,,,,1086.4125,557.0947,1005.5738,501.5144,1040.154,555.1046,986.1278,507.0777,44.1898,14.5442,243.0295,38.0868,9.183,280.1773,42.742,14.8999,259.3378,42.4911,9.7202,330.2733
17,tri,tri,tri,left,755,000017_left_video_755.jpg,883.9,594.2,815.3,551.4,,,,,802.0,524.1,1400.0,524.1,1400.0,660.1,802.0,660.1,,,,,,,,,0.8764,0.9999,0.9998,,,,40.5141,15.9362,245.5958,30.1357,9.8758,239.3363,,,,,,,925.5052,591.6092,844.2539,542.7733,890.0501,598.6294,823.971,547.9162,45.981,15.9951,255.0896,36.7247,9.9839,276.5457,43.2434,15.9692,263.2466,43.6395,10.4707,337.7733
17,tri,tri,tri,right,755,000017_right_video_755.jpg,1041.5,561.9,971.7,524.2,,,,,953.0,506.5,1400.0,506.5,1400.0,629.8,953.0,629.8,,,,,,,,,0.8222,0.9998,0.9995,,,,40.5141,15.9362,245.5958,30.1357,9.8758,239.3363,,,,,,,1091.4282,562.6107,1008.9239,507.3578,1039.6334,562.5323,988.6532,512.2753,45.981,15.9951,255.0896,36.7247,9.9839,276.5457,43.2434,15.9692,263.2466,43.6395,10.4707,337.7733
17,tri,tri,tri,left,756,000017_left_video_756.jpg,884.0,600.8,817.1,555.9,,,,,799.5,530.8,1400.0,530.8,1400.0,666.7,799.5,666.7,,,,,,,,,0.8845,0.9999,0.9997,,,,40.4367,16.7869,244.8225,30.003,10.4551,235.5759,,,,,,,926.1718,598.8305,847.9475,548.1987,889.7307,606.5797,825.3593,552.4422,46.095,17.1561,259.7438,34.9726,10.6651,267.3976,43.7447,17.0384,267.1553,44.7879,11.2212,345.2732
17,tri,tri,tri,right,756,000017_right_video_756.jpg,1042.9,565.7,968.5,525.6,,,,,956.1,515.0,1399.9,515.0,1399.9,635.1,956.1,635.1,,,,,,,,,0.8147,0.9999,0.9997,,,,40.4367,16.7869,244.8225,30.003,10.4551,235.5759,,,,,,,1087.4662,567.221,1003.7794,513.5832,1039.1129,569.96,991.1785,517.4728,46.095,17.1561,259.7438,34.9726,10.6651,267.3976,43.7447,17.0384,267.1553,44.7879,11.2212,345.2732
17,tri,tri,tri,left,757,000017_left_video_757.jpg,886.0,606.9,821.1,559.7,,,,,802.2,535.7,1400.0,535.7,1400.0,675.0,802.2,675.0,,,,,,,,,0.8724,0.9999,0.9998,,,,38.6124,16.913,232.8772,30.3506,11.0885,234.4564,,,,,,,921.3058,605.8153,847.2816,553.9887,889.4114,614.5301,826.7475,556.9683,44.4663,17.7775,254.4171,33.4722,11.293,257.3227,44.2461,18.1077,271.064,45.9363,11.9717,352.7732
17,tri,tri,tri,right,757,000017_right_video_757.jpg,1041.2,578.0,977.7,536.0,,,,,959.0,525.0,1399.9,525.0,1399.9,641.6,959.0,641.6,,,,,,,,,0.8525,0.9999,0.9996,,,,38.6124,16.913,232.8772,30.3506,11.0885,234.4564,,,,,,,1078.0561,575.2029,1000.1888,523.5135,1038.5923,577.3877,993.7038,522.6704,44.4663,17.7775,254.4171,33.4722,11.293,257.3227,44.2461,18.1077,271.064,45.9363,11.9717,352.7732
17,tri,tri,tri,left,758,000017_left_video_758.jpg,887.0,613.8,826.2,563.8,,,,,807.7,542.0,1399.8,542.0,1399.8,680.4,807.7,680.4,,,,,,,,,0.8578,0.9999,0.9998,,,,36.5452,16.8761,219.9479,28.9538,10.9678,220.8062,,,,,,,914.0276,612.9188,845.4885,559.8226,889.092,622.4805,828.1358,561.4943,41.7734,17.9637,242.3681,31.5625,11.5401,242.2182,44.7474,19.177,274.9727,47.0847,12.7222,360.2732
17,tri,tri,tri,right,758,000017_right_video_758.jpg,1039.6,583.7,977.8,538.8,,,,,960.9,525.6,1400.0,525.6,1400.0,649.5,960.9,649.5,,,,,,,,,0.8595,0.9999,0.9997,,,,36.5452,16.8761,219.9479,28.9538,10.9678,220.8062,,,,,,,1066.916,582.5267,995.0402,531.9343,1038.0717,584.8154,996.2292,527.868,41.7734,17.9637,242.3681,31.5625,11.5401,242.2182,44.7474,19.177,274.9727,47.0847,12.7222,360.2732
17,tri,tri,tri,left,759,000017_left_video_759.jpg,886.5,623.6,826.2,571.5,,,,,811.2,545.7,1399.8,545.7,1399.8,685.2,811.2,685.2,,,,,,,,,0.8497,0.9999,0.9998,,,,34.1614,16.332,205.6217,26.4217,10.1769,201.1069,,,,,,,905.9719,621.411,841.7179,567.1092,888.7726,630.4309,829.524,566.0204,38.4618,17.6491,225.9792,28.9805,11.2176,221.8359,45.2488,20.2463,278.8815,48.2331,13.4727,367.7732
17,tri,tri,tri,right,759,000017_right_video_759.jpg,1036.2,591.1,974.9,539.8,,,,,960.3,519.8,1400.0,519.8,1400.0,653.0,960.3,653.0,,,,,,,,,0.8756,0.9999,0.9998,,,,34.1614,16.332,205.6217,26.4217,10.1769,201.1069,,,,,,,1055.4058,590.0573,988.426,537.8893,1037.5511,592.2431,998.7545,533.0655,38.4618,17.6491,225.9792,28.9805,11.2176,221.8359,45.2488,20.2463,278.8815,48.2331,13.4727,367.7732
17,tri,tri,tri,left,760,000017_left_video_760.jpg,886.0,629.2,824.0,572.2,,,,,808.8,548.9,1399.8,548.9,1399.8,693.2,808.8,693.2,,,,,,,,,0.8347,0.9999,0.9998,,,,23.0221,11.1438,138.5628,17.5925,7.1054,134.1403,,,,,,,898.6048,628.8712,836.4161,571.9585,888.4532,638.3813,830.9122,570.5465,30.8617,14.8627,182.9197,23.1031,9.4575,176.6402,45.7502,21.3156,282.7902,49.3815,14.2233,375.2732
17,tri,tri,tri,right,760,000017_right_video_760.jpg,1031.5,581.5,963.5,530.5,,,,,960.1,516.7,1400.0,516.7,1400.0,656.5,960.1,656.5,,,,,,,,,0.8522,0.9999,0.9998,,,,23.0221,11.1438,138.5628,17.5925,7.1054,134.1403,,,,,,,1044.2747,589.7346,977.6008,536.9941,1037.0306,599.6708,1001.2798,538.2631,30.8617,14.8627,182.9197,23.1031,9.4575,176.6402,45.7502,21.3156,282.7902,49.3815,14.2233,375.2732
17,tri,tri,tri,left,761,000017_left_video_761.jpg,888.7,631.6,824.3,580.3,,,,,809.4,556.3,1399.9,556.3,1399.9,697.3,809.4,697.3,,,,,,,,,0.7774,0.9999,0.9998,,,,21.8842,11.3624,131.2321,18.5475,8.2238,140.4572,,,,,,,894.1025,634.0146,831.9199,578.3623,888.1338,646.3316,832.3005,575.0725,25.1408,12.9394,150.103,19.6173,8.7005,149.3376,46.2515,22.3849,286.6989,50.5299,14.9738,382.7732
17,tri,tri,tri,right,761,000017_right_video_761.jpg,547.7,618.9,613.0,675.7,1044.0,597.9,997.9,552.7,1.4,445.7,614.7,445.7,614.7,630.2,1.4,630.2,1007.7,544.5,1400.0,544.5,1400.0,662.3,1007.7,662.3,0.2558,0.9982,0.9981,0.822,1.0,0.9997,21.8842,11.3624,131.2321,18.5475,8.2238,140.4572,,,,,,,810.3875,605.8387,805.9778,603.4254,1043.8296,598.1093,998.0344,552.4897,25.1408,12.9394,150.103,19.6173,8.7005,149.3376,46.2515,22.3849,286.6989,50.5299,14.9738,382.7732
17,tri,tri,tri,left,762,000017_left_video_762.jpg,887.9,636.5,827.2,576.9,,,,,804.3,556.1,1399.9,556.1,1399.9,700.8,804.3,700.8,,,,,,,,,0.7908,0.9999,0.9998,,,,30.5877,16.2419,183.2124,26.5858,11.6923,200.7829,,,,,,,890.5418,638.6918,829.7678,580.4673,887.8144,654.282,833.6887,579.5986,25.6874,13.966,154.1708,21.3622,9.8491,161.6994,46.7529,23.4542,290.6076,51.6783,15.7243,390.2732
17,tri,tri,tri,right,762,000017_right_video_762.jpg,1043.8,608.0,986.3,555.4,,,,,965.8,538.1,1399.9,538.1,1399.9,666.6,965.8,666.6,,,,,,,,,0.8581,0.9999,0.9998,,,,30.5877,16.2419,183.2124,26.5858,11.6923,200.7829,,,,,,,879.2996,611.2296,860.8439,593.1417,1044.0522,604.6242,999.9737,558.6042,25.6874,13.966,154.1708,21.3622,9.8491,161.6994,46.7529,23.4542,290.6076,51.6783,15.7243,390.2732
17,tri,tri,tri,left,763,000017_left_video_763.jpg,419.8,618.7,444.4,605.7,891.6,643.1,830.0,579.9,0.1,301.2,476.2,301.2,476.2,666.8,0.1,666.8,804.9,554.1,1399.9,554.1,1399.9,707.4,804.9,707.4,0.5303,0.547,0.6567,0.841,0.9999,0.9997,,,,,,,,,,,,,669.5032,632.5448,649.3535,594.5269,891.5224,643.4617,830.096,579.9799,23.2763,13.619,140.7103,19.9542,9.8853,150.4719,47.2542,24.5235,294.5164,52.8267,16.4748,397.7731
17,tri,tri,tri,right,763,000017_right_video_763.jpg,1042.4,614.4,987.4,553.1,,,,,964.9,535.5,1399.9,535.5,1399.9,670.9,964.9,670.9,,,,,,,,,0.8452,0.9999,0.9998,,,,,,,,,,,,,,,,939.3648,616.6207,908.8962,581.0799,1044.2749,611.1392,1001.9131,564.7186,23.2763,13.619,140.7103,19.9542,9.8853,150.4719,47.2542,24.5235,294.5164,52.8267,16.4748,397.7731
17,tri,tri,tri,left,764,000017_left_video_764.jpg,413.5,614.9,445.7,608.6,893.8,650.2,826.5,588.9,0.1,311.1,472.2,311.1,472.2,668.6,0.1,668.6,805.1,555.6,1400.0,555.6,1400.0,710.9,805.1,710.9,0.3863,0.8032,0.8433,0.8819,0.9999,0.9998,,,,,,,,,,,,,512.3691,625.4738,523.9426,605.0023,892.8563,649.9551,828.4227,586.8586,20.8653,13.2719,127.2497,18.5463,9.9214,139.2444,47.7556,25.5927,298.4251,53.9752,17.2253,405.2731
17,tri,tri,tri,right,764,000017_right_video_764.jpg,1040.5,614.1,990.4,551.9,,,,,966.7,539.9,1399.9,539.9,1399.9,675.1,966.7,675.1,,,,,,,,,0.8193,0.9999,0.9998,,,,,,,,,,,,,,,,985.5119,619.028,947.3534,570.01,1044.4976,617.6541,1003.8524,570.833,20.8653,13.2719,127.2497,18.5463,9.9214,139.2444,47.7556,25.5927,298.4251,53.9752,17.2253,405.2731
17,tri,tri,tri,left,765,000017_left_video_765.jpg,422.3,629.4,450.4,627.0,896.5,642.2,825.5,596.4,0.0,304.8,472.0,304.8,472.0,691.5,0.0,691.5,810.8,561.2,1399.8,561.2,1399.8,712.4,810.8,712.4,0.3703,0.9292,0.9543,0.8842,0.9999,0.9997,,,,,,,,,,,,,418.3489,626.94,447.9151,619.7062,894.8409,649.202,827.1499,593.9794,18.4542,12.9249,113.7891,17.1384,9.9576,128.0169,48.2569,26.662,302.3338,55.1236,17.9758,412.7731
17,tri,tri,tri,right,765,000017_right_video_765.jpg,1044.9,616.8,991.7,561.0,,,,,975.7,544.6,1399.9,544.6,1399.9,677.5,975.7,677.5,,,,,,,,,0.7992,0.9999,0.9998,,,,,,,,,,,,,,,,1020.1759,620.8527,974.7295,565.7225,1044.7202,624.169,1005.7918,576.9474,18.4542,12.9249,113.7891,17.1384,9.9576,128.0169,48.2569,26.662,302.3338,55.1236,17.9758,412.7731
17,tri,tri,tri,left,766,000017_left_video_766.jpg,422.2,603.6,444.8,593.5,896.0,645.0,829.1,595.3,0.1,309.5,468.1,309.5,468.1,672.7,0.1,672.7,810.9,562.3,1399.8,562.3,1399.8,715.0,810.9,715.0,0.3774,0.6316,0.7019,0.8903,0.9999,0.9997,,,,,,,,,,,,,368.797,616.0231,405.1631,612.9477,895.8448,649.1412,828.0466,597.3845,16.0432,12.5778,100.3286,15.7304,9.9937,116.7893,48.7583,27.7313,306.2426,56.272,18.7263,420.2731
17,tri,tri,tri,right,766,000017_right_video_766.jpg,1041.0,606.8,967.0,564.3,,,,,966.6,538.4,1400.0,538.4,1400.0,678.9,966.6,678.9,,,,,,,,,0.8581,0.9999,0.9999,,,,,,,,,,,,,,,,1040.4268,616.5599,980.2461,564.2915,1044.9429,630.6839,1007.7311,583.0618,16.0432,12.5778,100.3286,15.7304,9.9937,116.7893,48.7583,27.7313,306.2426,56.272,18.7263,420.2731
17,tri,tri,tri,left,767,000017_left_video_767.jpg,895.7,651.5,835.2,588.0,,,,,810.4,559.0,1400.0,559.0,1400.0,716.9,810.4,716.9,,,,,,,,,0.8874,0.9999,0.9998,,,,29.8388,16.8736,173.9223,25.9859,11.7408,189.4566,,,,,,,571.477,630.7795,570.621,603.9386,896.7484,651.7583,828.262,602.1376,27.6122,16.2357,161.9623,24.3835,11.5057,177.9307,49.2596,28.8006,310.1513,57.4204,19.4769,427.7731
17,tri,tri,tri,right,767,000017_right_video_767.jpg,1036.4,618.6,979.4,558.1,,,,,965.2,541.1,1399.9,541.1,1399.9,682.3,965.2,682.3,,,,,,,,,0.8557,0.9999,0.9997,,,,29.8388,16.8736,173.9223,25.9859,11.7408,189.4566,,,,,,,1049.1479,618.363,987.046,560.6331,1045.1656,637.1988,1009.6705,589.1762,27.6122,16.2357,161.9623,24.3835,11.5057,177.9307,49.2596,28.8006,310.1513,57.4204,19.4769,427.7731
17,tri,tri,tri,left,768,000017_left_video_768.jpg,415.3,624.5,428.9,615.5,892.1,650.0,828.4,589.6,0.0,302.9,454.2,302.9,454.2,673.2,0.0,673.2,813.2,563.3,1399.9,563.3,1399.9,719.6,813.2,719.6,0.4546,0.2966,0.4074,0.856,0.9999,0.9997,,,,,,,,,,,,,502.2611,629.0466,507.5006,609.6647,894.0351,651.5251,828.427,595.6268,27.8426,16.6454,162.6899,24.8765,11.8207,180.3764,49.761,29.8699,314.06,58.5688,20.2274,435.2731
17,tri,tri,tri,right,768,000017_right_video_768.jpg,1039.3,627.6,981.1,567.0,,,,,969.8,542.3,1399.9,542.3,1399.9,681.4,969.8,681.4,,,,,,,,,0.8641,0.9999,0.9998,,,,,,,,,,,,,,,,1053.2878,623.5641,990.3465,562.4738,1045.3883,643.7137,1011.6099,595.2906,27.8426,16.6454,162.6899,24.8765,11.8207,180.3764,49.761,29.8699,314.06,58.5688,20.2274,435.2731
17,tri,tri,tri,left,769,000017_left_video_769.jpg,426.2,637.0,449.9,631.6,896.7,656.4,835.8,585.5,0.0,303.2,467.2,303.2,467.2,675.3,0.0,675.3,808.4,559.9,1400.0,559.9,1400.0,720.5,808.4,720.5,0.609,0.5253,0.6213,0.8802,0.9999,0.9998,,,,,,,,,,,,,457.7919,633.3014,472.2188,621.0906,895.3994,654.973,832.4848,590.8626,28.0729,17.055,163.4176,25.3695,12.1357,182.8221,50.2623,30.9392,317.9687,59.7172,20.9779,442.773
17,tri,tri,tri,right,769,000017_right_video_769.jpg,1042.1,627.1,982.8,564.0,,,,,964.9,538.0,1399.9,538.0,1399.9,683.5,964.9,683.5,,,,,,,,,0.8698,0.9999,0.9998,,,,,,,,,,,,,,,,1054.7598,626.69,991.5493,562.713,1045.6109,650.2287,1013.5492,601.405,28.0729,17.055,163.4176,25.3695,12.1357,182.8221,50.2623,30.9392,317.9687,59.7172,20.9779,442.773
17,tri,tri,tri,left,770,000017_left_video_770.jpg,421.7,631.4,444.2,622.5,895.5,658.6,831.7,592.0,0.1,331.5,468.5,331.5,468.5,676.9,0.1,676.9,808.7,561.9,1400.0,561.9,1400.0,720.3,808.7,720.3,0.5781,0.7681,0.8388,0.886,0.9999,0.9998,,,,,,,,,,,,,427.3901,633.4907,447.5036,624.4582,895.5929,657.906,832.7614,591.2652,28.3032,17.4647,164.1452,25.8624,12.4507,185.2679,50.7637,32.0085,321.8775,60.8656,21.7284,450.273
17,tri,tri,tri,right,770,000017_right_video_770.jpg,1044.2,626.4,985.0,568.8,,,,,970.1,544.8,1399.9,544.8,1399.9,683.8,970.1,683.8,,,,,,,,,0.8563,0.9999,0.9998,,,,,,,,,,,,,,,,1054.6773,628.0878,991.9411,565.2715,1045.8336,656.7436,1015.4886,607.5194,28.3032,17.4647,164.1452,25.8624,12.4507,185.2679,50.7637,32.0085,321.8775,60.8656,21.7284,450.273
17,tri,tri,tri,left,771,000017_left_video_771.jpg,419.2,661.0,440.0,666.2,895.0,653.2,830.6,593.3,0.1,330.5,456.2,330.5,456.2,677.6,0.1,677.6,811.2,565.2,1400.0,565.2,1400.0,720.8,811.2,720.8,0.2793,0.9164,0.9423,0.8799,0.9999,0.9998,,,,,,,,,,,,,409.1969,647.1193,431.8935,646.3884,895.4467,656.9673,832.262,592.1787,28.5335,17.8743,164.8728,26.3554,12.7657,187.7136,51.265,33.0778,325.7862,62.014,22.4789,457.773
17,tri,tri,tri,right,771,000017_right_video_771.jpg,1039.2,625.5,982.2,562.1,,,,,966.8,538.1,1400.0,538.1,1400.0,685.3,966.8,685.3,,,,,,,,,0.8487,0.9999,0.9998,,,,,,,,,,,,,,,,1050.7674,628.1654,989.828,564.0182,1046.0563,663.2585,1017.4279,613.6338,28.5335,17.8743,164.8728,26.3554,12.7657,187.7136,51.265,33.0778,325.7862,62.014,22.4789,457.773
17,tri,tri,tri,left,772,000017_left_video_772.jpg,406.7,636.5,443.0,619.4,892.2,659.0,829.9,586.9,0.1,330.5,472.2,330.5,472.2,674.5,0.1,674.5,804.0,561.9,1400.0,561.9,1400.0,722.5,804.0,722.5,0.6039,0.8561,0.9193,0.8541,0.9999,0.9998,,,,,,,,,,,,,395.1245,644.9554,426.1637,639.091,893.994,658.6761,831.4411,589.8132,28.7639,18.284,165.6005,26.8484,13.0807,190.1593,51.7664,34.147,329.6949,63.1624,23.2294,465.273
17,tri,tri,tri,right,772,000017_right_video_772.jpg,1039.9,626.8,978.8,567.1,,,,,967.0,541.2,1400.0,541.2,1400.0,686.4,967.0,686.4,,,,,,,,,0.8764,0.9999,0.9997,,,,,,,,,,,,,,,,1047.3233,628.4252,986.0001,565.4073,1046.279,669.7734,1019.3673,619.7482,28.7639,18.284,165.6005,26.8484,13.0807,190.1593,51.7664,34.147,329.6949,63.1624,23.2294,465.273
17,tri,tri,tri,left,773,000017_left_video_773.jpg,421.7,633.6,444.5,629.9,895.3,654.1,830.9,592.6,0.1,332.4,471.0,332.4,471.0,676.7,0.1,676.7,808.9,562.6,1400.0,562.6,1400.0,722.5,808.9,722.5,0.4778,0.7996,0.8529,0.8714,0.9999,0.9998,,,,,,,,,,,,,396.3281,641.2133,426.2701,637.2365,894.4146,657.3351,831.2502,590.8049,28.9942,18.6936,166.3281,27.3414,13.3957,192.6051,52.2677,35.2163,333.6036,64.3108,23.98,472.773
17,tri,tri,tri,right,773,000017_right_video_773.jpg,1040.2,627.0,980.9,562.3,,,,,967.0,539.6,1400.0,539.6,1400.0,686.9,967.0,686.9,,,,,,,,,0.8602,0.9999,0.9997,,,,,,,,,,,,,,,,1044.5454,628.4198,983.8915,564.1511,1046.5016,676.2883,1021.3066,625.8626,28.9942,18.6936,166.3281,27.3414,13.3957,192.6051,52.2677,35.2163,333.6036,64.3108,23.98,472.773
17,tri,tri,tri,left,774,000017_left_video_774.jpg,430.1,672.0,459.4,683.8,896.3,654.8,832.5,594.2,0.1,339.1,464.0,339.1,464.0,674.5,0.1,674.5,809.5,561.7,1400.0,561.7,1400.0,723.4,809.5,723.4,0.4695,0.8551,0.8693,0.8666,0.9999,0.9998,,,,,,,31.6684,18.7123,184.9592,26.7777,12.8868,197.5654,404.5983,656.0541,435.951,660.3667,895.2368,656.4752,831.8471,592.3454,29.2245,19.1032,167.0558,27.8343,13.7107,195.0508,31.7411,18.7728,185.4847,26.911,12.9276,198.5393
17,tri,tri,tri,right,774,000017_right_video_774.jpg,437.4,396.7,502.7,390.5,1040.5,629.7,979.1,566.2,0.4,283.7,515.5,283.7,515.5,649.9,0.4,649.9,962.3,538.2,1400.0,538.2,1400.0,688.3,962.3,688.3,0.3363,0.997,0.9986,0.8824,0.9999,0.9998,,,,,,,31.6684,18.7123,184.9592,26.7777,12.8868,197.5654,760.726,520.5841,758.8553,482.9248,1040.6026,630.5754,979.8277,567.2843,29.2245,19.1032,167.0558,27.8343,13.7107,195.0508,31.7411,18.7728,185.4847,26.911,12.9276,198.5393
17,tri,tri,tri,left,775,000017_left_video_775.jpg,430.2,685.6,455.6,711.4,893.9,654.6,832.1,591.7,0.1,440.6,464.2,440.6,464.2,677.0,0.1,677.0,805.2,559.2,1400.0,559.2,1400.0,723.3,805.2,723.3,0.4943,0.9677,0.9666,0.8366,0.9999,0.9998,,,,,,,32.1915,19.2311,188.6123,26.6494,12.6765,195.8684,412.7728,672.6426,442.7548,689.0064,894.7054,655.6787,832.0727,592.2651,29.4549,19.5129,167.7834,28.3273,14.0257,197.4966,31.7414,19.0935,185.5303,26.3736,12.8299,193.7968
17,tri,tri,tri,right,775,000017_right_video_775.jpg,445.9,406.5,505.2,411.0,1038.2,630.8,978.5,563.6,0.4,273.3,508.1,273.3,508.1,651.3,0.4,651.3,959.1,536.5,1400.0,536.5,1400.0,687.2,959.1,687.2,0.3426,0.9969,0.9985,0.8775,0.9999,0.9998,,,,,,,32.1915,19.2311,188.6123,26.6494,12.6765,195.8684,566.3202,449.6396,602.7625,435.747,1039.0756,631.4116,978.1729,565.2123,29.4549,19.5129,167.7834,28.3273,14.0257,197.4966,31.7414,19.0935,185.5303,26.3736,12.8299,193.7968
17,tri,tri,tri,left,776,000017_left_video_776.jpg,419.6,681.1,451.1,699.6,893.4,660.4,835.4,587.9,0.1,380.0,462.4,380.0,462.4,674.4,0.1,674.4,806.0,555.9,1400.0,555.9,1400.0,726.2,806.0,726.2,0.498,0.9303,0.9454,0.8492,0.9999,0.9998,,,,,,,22.9393,13.7906,134.573,18.7779,9.1663,137.6414,414.7172,681.2673,446.1509,702.0162,894.071,657.813,833.7418,590.3605,29.6852,19.9225,168.511,28.8203,14.3407,199.9423,26.7975,16.3277,156.7003,21.9127,10.8909,160.4451
17,tri,tri,tri,right,776,000017_right_video_776.jpg,426.8,375.8,495.2,374.4,1040.8,632.3,980.5,567.0,0.5,290.8,491.6,290.8,491.6,656.6,0.5,656.6,962.4,539.3,1400.0,539.3,1400.0,688.4,962.4,688.4,0.4419,0.9964,0.9981,0.8728,0.9999,0.9998,,,,,,,22.9393,13.7906,134.573,18.7779,9.1663,137.6414,436.2621,391.2055,500.7019,389.9001,1039.6426,632.599,978.3385,565.9304,29.6852,19.9225,168.511,28.8203,14.3407,199.9423,26.7975,16.3277,156.7003,21.9127,10.8909,160.4451
