case_id,mode,policy_mode,source_mode,side,frame_idx,filename,L1_x,L1_y,L2_x,L2_y,R1_x,R1_y,R2_x,R2_y,L_bbox_TL_x,L_bbox_TL_y,L_bbox_TR_x,L_bbox_TR_y,L_bbox_BR_x,L_bbox_BR_y,L_bbox_BL_x,L_bbox_BL_y,R_bbox_TL_x,R_bbox_TL_y,R_bbox_TR_x,R_bbox_TR_y,R_bbox_BR_x,R_bbox_BR_y,R_bbox_BL_x,R_bbox_BL_y,L_conf,L1_conf,L2_conf,R_conf,R1_conf,R2_conf,L1_x3d,L1_y3d,L1_z3d,L2_x3d,L2_y3d,L2_z3d,R1_x3d,R1_y3d,R1_z3d,R2_x3d,R2_y3d,R2_z3d,L1_x_kf,L1_y_kf,L2_x_kf,L2_y_kf,R1_x_kf,R1_y_kf,R2_x_kf,R2_y_kf,L1_x3d_kf,L1_y3d_kf,L1_z3d_kf,L2_x3d_kf,L2_y3d_kf,L2_z3d_kf,R1_x3d_kf,R1_y3d_kf,R1_z3d_kf,R2_x3d_kf,R2_y3d_kf,R2_z3d_kf
18,2d,2d,2d,right,268,000018_right_video_268.jpg,514.3,282.9,561.8,233.1,974.5,341.9,909.0,453.8,0.0,58.4,580.4,58.4,580.4,346.1,0.0,346.1,873.7,300.4,1399.9,300.4,1399.9,468.0,873.7,468.0,0.8055,0.9987,0.998,0.84,0.9996,0.9978,,,,,,,,,,,,,508.4731,281.334,555.6901,229.1336,976.7566,340.8603,904.2099,447.1404,,,,,,,,,,,,
18,2d,2d,2d,left,269,000018_left_video_269.jpg,336.8,319.0,404.7,252.3,835.6,363.4,753.6,479.7,0.0,189.9,430.9,189.9,430.9,371.0,0.0,371.0,711.2,315.8,1400.0,315.8,1400.0,505.2,711.2,505.2,0.7533,0.9969,0.9979,0.8646,0.9999,0.9998,,,,,,,,,,,,,333.0467,310.8886,404.5285,249.1143,835.8563,365.0487,750.6403,482.4276,,,,,,,,,,,,
18,2d,2d,2d,right,269,000018_right_video_269.jpg,507.3,283.2,555.7,234.0,973.5,342.3,894.6,448.4,0.0,53.7,576.5,53.7,576.5,339.8,0.0,339.8,866.2,294.9,1400.0,294.9,1400.0,474.7,866.2,474.7,0.8394,0.9989,0.9981,0.8803,0.9999,0.9999,,,,,,,,,,,,,509.3092,278.0024,556.8041,227.6982,975.3285,336.2118,899.015,443.3008,,,,,,,,,,,,
18,2d,2d,2d,left,270,000018_left_video_270.jpg,340.5,308.4,402.7,235.9,829.6,362.1,749.8,480.5,0.0,176.6,428.5,176.6,428.5,358.9,0.0,358.9,711.2,306.2,1400.0,306.2,1400.0,500.2,711.2,500.2,0.7429,0.9645,0.9794,0.8648,0.9999,0.9998,,,,,,,,,,,,,336.3403,306.197,403.569,237.9398,833.5838,358.4781,749.7343,475.961,,,,,,,,,,,,
18,2d,2d,2d,right,270,000018_right_video_270.jpg,501.4,278.4,549.2,222.3,975.1,331.3,905.5,433.7,0.0,41.9,575.1,41.9,575.1,328.2,0.0,328.2,869.9,286.5,1400.0,286.5,1400.0,459.4,869.9,459.4,0.8302,0.9989,0.9983,0.8026,0.9999,0.9995,,,,,,,,,,,,,506.7041,274.7432,554.1988,222.3857,975.0486,329.4838,900.6972,435.1302,,,,,,,,,,,,
18,2d,2d,2d,left,271,000018_left_video_271.jpg,328.6,298.1,396.6,242.2,828.4,352.6,742.9,466.2,0.2,175.3,428.4,175.3,428.4,347.4,0.2,347.4,709.9,298.5,1400.0,298.5,1400.0,489.5,709.9,489.5,0.7519,0.9816,0.9921,0.8351,0.9999,0.9998,,,,,,,,,,,,,333.1406,299.206,400.0803,234.6339,831.231,351.0672,746.0367,466.4962,,,,,,,,,,,,
18,2d,2d,2d,right,271,000018_right_video_271.jpg,494.1,267.0,552.0,226.5,967.9,326.4,896.8,427.2,0.0,30.0,574.1,30.0,574.1,322.1,0.0,322.1,866.2,277.0,1400.0,277.0,1400.0,455.4,866.2,455.4,0.8394,0.998,0.9974,0.7876,0.9999,0.9999,,,,,,,,,,,,,501.1307,268.2134,553.3898,221.5062,971.5423,323.8751,898.2286,427.5315,,,,,,,,,,,,
18,2d,2d,2d,left,272,000018_left_video_272.jpg,335.8,294.0,410.5,236.6,832.4,340.7,738.5,453.6,0.0,176.5,431.8,176.5,431.8,342.3,0.0,342.3,707.7,291.5,1399.6,291.5,1399.6,473.7,707.7,473.7,0.7886,0.9954,0.9968,0.8484,0.9999,0.9998,,,,,,,,,,,,,334.1383,293.4046,404.2099,231.3603,831.4338,341.7821,741.553,455.523,,,,,,,,,,,,
18,2d,2d,2d,right,272,000018_right_video_272.jpg,506.2,257.2,567.6,207.8,979.5,317.7,895.5,408.5,0.0,24.4,580.3,24.4,580.3,310.1,0.0,310.1,869.5,272.4,1400.0,272.4,1400.0,424.4,869.5,424.4,0.8451,0.9994,0.999,0.7127,0.9999,0.9995,,,,,,,,,,,,,502.7903,259.9782,560.0464,213.0276,974.5639,317.1904,896.0976,414.6965,,,,,,,,,,,,
18,2d,2d,2d,left,273,000018_left_video_273.jpg,344.1,296.0,416.1,241.9,838.3,331.0,738.6,436.8,0.0,172.3,431.6,172.3,431.6,336.6,0.0,336.6,707.7,283.7,1400.0,283.7,1400.0,460.1,707.7,460.1,0.7892,0.9899,0.9936,0.8447,0.9999,0.9996,,,,,,,,,,,,,338.791,291.336,409.9448,232.8583,834.4401,332.1452,738.7657,441.5461,,,,,,,,,,,,
18,2d,2d,2d,right,273,000018_right_video_273.jpg,500.9,253.9,566.9,211.1,981.4,306.4,888.5,397.1,0.0,24.1,583.3,24.1,583.3,305.0,0.0,305.0,869.4,266.1,1400.0,266.1,1400.0,420.9,869.4,420.9,0.8703,0.9991,0.9989,0.7795,0.9999,0.9993,,,,,,,,,,,,,501.6952,253.6438,564.3676,209.2904,977.7819,308.4232,891.6039,401.6276,,,,,,,,,,,,
18,2d,2d,2d,left,274,000018_left_video_274.jpg,334.8,288.7,414.6,225.9,832.6,327.9,734.0,441.3,0.1,162.3,432.0,162.3,432.0,329.5,0.1,329.5,704.5,277.7,1400.0,277.7,1400.0,460.7,704.5,460.7,0.7752,0.9975,0.998,0.8586,0.9999,0.9998,,,,,,,,,,,,,337.6982,287.5033,413.1971,227.4987,833.9411,325.396,735.1072,435.5111,,,,,,,,,,,,
18,2d,2d,2d,right,274,000018_right_video_274.jpg,495.2,258.5,548.1,198.8,989.9,288.6,904.1,352.9,0.1,19.9,587.4,19.9,587.4,303.8,0.1,303.8,871.5,263.2,1400.0,263.2,1400.0,380.5,871.5,380.5,0.8938,0.9999,0.9998,0.8405,0.9991,0.9725,,,,,,,,,,,,,498.332,252.4568,558.2533,201.8157,983.9964,295.1394,896.0475,373.3494,,,,,,,,,,,,
18,2d,2d,2d,left,275,000018_left_video_275.jpg,341.3,286.4,404.5,216.2,840.3,317.5,744.1,423.0,0.3,150.0,431.6,150.0,431.6,322.6,0.3,322.6,708.6,277.4,1399.9,277.4,1399.9,430.6,708.6,430.6,0.788,0.9958,0.9967,0.8105,0.9999,0.9994,,,,,,,,,,,,,339.7307,284.5616,410.4142,219.8774,837.078,317.3062,737.7167,424.5894,,,,,,,,,,,,
18,2d,2d,2d,right,275,000018_right_video_275.jpg,503.2,255.4,558.1,200.3,972.8,293.6,899.7,392.2,0.1,17.5,583.9,17.5,583.9,300.2,0.1,300.2,865.4,256.7,1400.0,256.7,1400.0,409.9,865.4,409.9,0.8927,0.9998,0.9997,0.8522,0.9998,0.9995,,,,,,,,,,,,,499.822,251.2579,558.1876,198.0949,980.1772,289.4456,897.5337,373.6674,,,,,,,,,,,,
18,2d,2d,2d,left,276,000018_left_video_276.jpg,425.8,273.5,472.2,242.4,823.1,307.7,742.4,353.1,0.5,145.0,430.8,145.0,430.8,318.3,0.5,318.3,708.1,272.6,1400.0,272.6,1400.0,411.6,708.1,411.6,0.8288,0.1067,0.2182,0.8826,0.9991,0.99,,,,,,,,,,,,,380.5316,277.2345,439.7067,227.5249,831.1812,308.4454,739.2441,385.8735,,,,,,,,,,,,
18,2d,2d,2d,right,276,000018_right_video_276.jpg,502.6,249.7,561.2,208.7,995.1,279.4,912.6,345.7,0.1,10.7,584.3,10.7,584.3,296.2,0.1,296.2,876.6,250.2,1400.0,250.2,1400.0,377.9,876.6,377.9,0.8885,0.9999,0.9998,0.8316,0.9987,0.9447,,,,,,,,,,,,,500.8284,248.5601,559.5885,200.3604,987.4873,280.383,904.67,354.8112,,,,,,,,,,,,
18,2d,2d,2d,left,277,000018_left_video_277.jpg,386.2,258.3,441.0,217.8,820.1,304.6,739.8,357.7,0.2,136.4,429.1,136.4,429.1,313.9,0.2,313.9,708.8,268.9,1399.9,268.9,1399.9,409.7,708.8,409.7,0.8369,0.128,0.2379,0.8837,0.999,0.9796,,,,,,,,,,,,,390.3667,265.683,445.4724,222.2736,825.4585,302.168,739.3033,362.6164,,,,,,,,,,,,
18,2d,2d,2d,right,277,000018_right_video_277.jpg,503.3,247.6,548.1,191.1,1005.7,272.9,934.7,282.1,0.0,7.3,575.4,7.3,575.4,291.6,0.0,291.6,928.5,244.0,1400.0,244.0,1400.0,366.9,928.5,366.9,0.8893,0.9999,0.9997,0.791,0.9983,0.69,,,,,,,,,,,,,501.9501,246.3081,554.448,194.5595,997.4461,272.3745,919.9569,313.715,,,,,,,,,,,,
18,2d,2d,2d,left,278,000018_left_video_278.jpg,337.9,262.1,414.9,217.0,841.2,307.0,743.4,391.9,0.3,148.7,430.6,148.7,430.6,311.1,0.3,311.1,713.2,264.8,1400.0,264.8,1400.0,420.9,713.2,420.9,0.8253,0.9987,0.9987,0.8742,0.9999,0.9996,,,,,,,,,,,,,372.4254,260.228,435.6935,218.4495,831.4887,300.3008,741.0897,365.493,,,,,,,,,,,,
18,2d,2d,2d,right,278,000018_right_video_278.jpg,505.1,234.0,550.4,184.0,1004.4,270.2,931.3,282.3,0.1,5.9,579.6,5.9,579.6,283.2,0.1,283.2,933.2,241.2,1400.0,241.2,1400.0,362.7,933.2,362.7,0.8935,0.9999,0.9998,0.7873,0.9984,0.823,,,,,,,,,,,,,503.5859,238.9414,551.858,187.6465,1003.3482,266.9235,928.6629,287.3029,,,,,,,,,,,,
18,2d,2d,2d,left,279,000018_left_video_279.jpg,340.8,267.6,415.5,213.7,835.8,301.4,734.5,386.1,0.3,126.6,432.3,126.6,432.3,309.0,0.3,309.0,713.1,264.2,1400.0,264.2,1400.0,415.6,713.1,415.6,0.8024,0.9959,0.9969,0.8757,0.9999,0.9997,,,,,,,,,,,,,359.1842,260.1659,427.7297,214.6587,833.5948,297.667,738.2193,368.1693,,,,,,,,,,,,
18,2d,2d,2d,right,279,000018_right_video_279.jpg,502.2,227.2,545.4,175.3,996.0,268.8,913.0,289.8,0.1,3.6,577.5,3.6,577.5,282.4,0.1,282.4,884.5,236.1,1399.9,236.1,1399.9,361.5,884.5,361.5,0.9003,0.9999,0.9997,0.748,0.9989,0.8313,,,,,,,,,,,,,503.323,231.1183,547.9289,179.3661,1002.72,263.8439,925.1331,276.0086,,,,,,,,,,,,
18,2d,2d,2d,left,280,000018_left_video_280.jpg,337.8,267.1,420.0,218.8,837.4,294.1,742.7,380.5,0.1,117.2,435.4,117.2,435.4,304.9,0.1,304.9,710.5,260.9,1400.0,260.9,1400.0,414.6,710.5,414.6,0.807,0.9957,0.9967,0.8839,0.9999,0.9997,,,,,,,,,,,,,348.0455,260.9842,423.8055,214.8829,835.7862,293.3975,739.9795,369.5952,,,,,,,,,,,,
18,2d,2d,2d,right,280,000018_right_video_280.jpg,501.1,228.0,547.1,181.9,1006.1,264.8,926.9,279.7,0.1,3.3,577.4,3.3,577.4,281.2,0.1,281.2,910.4,234.3,1399.9,234.3,1399.9,352.7,910.4,352.7,0.9069,0.9999,0.9998,0.7714,0.9991,0.9428,,,,,,,,,,,,,502.505,226.753,546.2613,177.4463,1006.1245,261.0576,927.9777,267.2855,,,,,,,,,,,,
18,2d,2d,2d,left,281,000018_left_video_281.jpg,383.4,277.3,456.3,249.1,831.9,292.0,733.2,358.5,0.2,143.8,439.0,143.8,439.0,303.8,0.2,303.8,710.7,260.1,1400.0,260.1,1400.0,408.4,710.7,408.4,0.8227,0.9606,0.9746,0.8763,0.9998,0.9994,,,,,,,,,,,,,361.9269,267.0796,438.1237,229.7342,834.6188,290.2444,736.8746,361.6653,,,,,,,,,,,,
18,2d,2d,2d,right,281,000018_right_video_281.jpg,494.3,225.8,553.1,189.6,1012.7,262.9,942.3,262.7,0.1,2.8,578.6,2.8,578.6,278.6,0.1,278.6,953.5,228.0,1400.0,228.0,1400.0,352.2,953.5,352.2,0.9016,0.9997,0.9996,0.7622,0.9988,0.8808,,,,,,,,,,,,,498.6863,223.5817,548.2995,180.6721,1011.0188,259.2318,936.5325,256.5066,,,,,,,,,,,,
18,2d,2d,2d,left,282,000018_left_video_282.jpg,338.2,265.1,424.3,217.7,841.8,289.8,755.1,354.2,0.1,128.3,438.8,128.3,438.8,302.2,0.1,302.2,706.2,259.4,1399.7,259.4,1399.7,402.8,706.2,402.8,0.7996,0.9884,0.99,0.8505,0.9998,0.999,,,,,,,,,,,,,351.3322,266.1169,433.4493,225.7977,838.2266,287.793,744.9188,354.9697,,,,,,,,,,,,
18,2d,2d,2d,right,282,000018_right_video_282.jpg,496.8,219.4,558.1,192.3,989.1,260.3,897.4,331.5,0.1,0.6,585.5,0.6,585.5,277.5,0.1,277.5,861.8,231.7,1400.0,231.7,1400.0,358.0,861.8,358.0,0.912,0.9996,0.9995,0.8395,0.9993,0.9838,,,,,,,,,,,,,497.1803,219.2253,552.4225,184.9554,1002.8423,257.5796,920.9483,283.8211,,,,,,,,,,,,
18,2d,2d,2d,left,283,000018_left_video_283.jpg,364.9,254.2,435.1,224.9,845.1,283.5,765.8,325.1,0.0,117.7,440.4,117.7,440.4,300.2,0.0,300.2,722.8,257.4,1399.7,257.4,1399.7,397.9,722.8,397.9,0.8071,0.9298,0.9538,0.8191,0.9991,0.9944,,,,,,,,,,,,,356.2496,260.3618,434.671,225.8836,842.2122,283.8359,755.6903,337.6916,,,,,,,,,,,,
18,2d,2d,2d,right,283,000018_right_video_283.jpg,499.8,221.1,563.8,204.3,994.0,257.1,900.7,319.5,0.1,0.0,589.0,0.0,589.0,276.9,0.1,276.9,862.2,230.6,1400.0,230.6,1400.0,356.4,862.2,356.4,0.908,0.9998,0.9997,0.8075,0.9995,0.9906,,,,,,,,,,,,,497.7245,217.7247,558.1112,193.917,998.7709,255.6012,910.7518,299.7225,,,,,,,,,,,,
18,2d,2d,2d,left,284,000018_left_video_284.jpg,351.5,255.5,428.8,215.6,845.5,279.8,750.4,352.8,0.1,118.6,442.4,118.6,442.4,300.3,0.1,300.3,702.6,256.7,1399.7,256.7,1399.7,400.2,702.6,400.2,0.7908,0.946,0.9563,0.8645,0.9998,0.9994,,,,,,,,,,,,,353.8694,257.0043,432.4402,221.4396,844.9437,279.95,755.7068,339.595,,,,,,,,,,,,
18,2d,2d,2d,right,284,000018_right_video_284.jpg,502.0,221.8,566.0,206.6,994.0,258.0,899.1,317.9,0.1,1.4,586.3,1.4,586.3,274.3,0.1,274.3,860.2,230.3,1400.0,230.3,1400.0,353.8,860.2,353.8,0.9018,0.9997,0.9995,0.8033,0.9998,0.9993,,,,,,,,,,,,,499.3455,217.7452,562.9999,201.2811,995.9057,255.1867,903.1055,310.3319,,,,,,,,,,,,
18,2d,2d,2d,left,285,000018_left_video_285.jpg,353.8,253.3,434.5,225.9,845.1,282.5,754.6,346.8,0.0,125.4,443.6,125.4,443.6,300.6,0.0,300.6,702.0,254.1,1399.8,254.1,1399.8,397.3,702.0,397.3,0.7905,0.8606,0.8873,0.8551,0.9997,0.999,,,,,,,,,,,,,353.3305,253.9682,433.3843,223.0335,846.2929,279.12,756.9037,339.7324,,,,,,,,,,,,
18,2d,2d,2d,right,285,000018_right_video_285.jpg,498.7,224.6,564.9,212.9,986.7,261.6,888.7,337.2,0.1,2.6,587.4,2.6,587.4,275.1,0.1,275.1,853.8,230.6,1400.0,230.6,1400.0,362.1,853.8,362.1,0.8989,0.9996,0.9994,0.8518,0.9999,0.9997,,,,,,,,,,,,,499.0543,219.6565,565.5279,208.9243,990.6899,257.059,893.5876,326.1074,,,,,,,,,,,,
18,2d,2d,2d,left,286,000018_left_video_286.jpg,492.1,298.5,518.7,271.9,846.3,279.7,749.9,343.2,0.0,6.3,448.4,6.3,448.4,301.2,0.0,301.2,700.0,253.7,1399.6,253.7,1399.6,395.5,700.0,395.5,0.8235,0.5557,0.4599,0.8615,0.9998,0.9991,,,,,,,,,,,,,417.7435,273.3766,473.3991,245.7981,847.3983,277.8627,755.0086,339.1549,,,,,,,,,,,,
18,2d,2d,2d,right,286,000018_right_video_286.jpg,499.7,220.5,565.8,211.5,987.8,262.2,892.4,329.7,0.1,0.0,589.7,0.0,589.7,274.8,0.1,274.8,850.8,230.2,1400.0,230.2,1400.0,356.0,850.8,356.0,0.9002,0.9998,0.9996,0.823,0.9999,0.9997,,,,,,,,,,,,,499.3147,219.4802,567.2034,212.9216,987.8432,258.9995,889.5334,332.6247,,,,,,,,,,,,
18,2d,2d,2d,left,287,000018_left_video_287.jpg,420.7,283.3,470.5,252.9,848.3,278.1,750.9,347.3,0.0,7.9,449.7,7.9,449.7,300.1,0.0,300.1,693.3,253.0,1399.9,253.0,1399.9,396.6,693.3,396.6,0.8204,0.5006,0.4574,0.8575,0.9998,0.9995,,,,,,,,,,,,,429.541,280.2788,478.8012,252.8549,848.7614,276.7134,753.7208,341.3538,,,,,,,,,,,,
18,2d,2d,2d,right,287,000018_right_video_287.jpg,502.7,215.0,571.7,214.2,990.1,260.1,888.4,328.5,0.1,2.2,592.8,2.2,592.8,274.7,0.1,274.7,849.3,230.0,1400.0,230.0,1400.0,352.1,849.3,352.1,0.8859,0.9997,0.9995,0.8412,0.9999,0.9997,,,,,,,,,,,,,500.9117,216.9648,570.6483,216.1052,987.3954,259.519,885.9229,335.1086,,,,,,,,,,,,
18,2d,2d,2d,left,288,000018_left_video_288.jpg,426.5,269.5,478.6,252.5,863.8,284.0,776.1,329.0,0.1,136.8,450.3,136.8,450.3,298.9,0.1,298.9,737.6,254.0,1399.4,254.0,1399.4,393.7,737.6,393.7,0.7968,0.9439,0.9527,0.832,0.9997,0.9994,,,,,,,,,,,,,437.2451,277.9472,484.2524,256.4336,856.6638,279.0609,764.3997,334.8409,,,,,,,,,,,,
18,2d,2d,2d,right,288,000018_right_video_288.jpg,499.4,222.3,569.3,210.4,996.0,258.2,907.4,312.2,0.1,0.0,592.5,0.0,592.5,273.7,0.1,273.7,870.6,229.7,1400.0,229.7,1400.0,343.9,870.6,343.9,0.8989,0.9995,0.9993,0.8387,0.9999,0.9997,,,,,,,,,,,,,500.4812,218.7496,571.5152,215.7471,990.3089,258.9926,893.2406,327.8496,,,,,,,,,,,,
18,2d,2d,2d,left,289,000018_left_video_289.jpg,436.0,280.0,480.7,249.6,846.4,275.8,745.4,340.5,0.0,8.0,452.6,8.0,452.6,296.9,0.0,296.9,695.5,252.2,1399.8,252.2,1399.8,392.4,695.5,392.4,0.7866,0.7012,0.6433,0.8741,0.9999,0.9997,,,,,,,,,,,,,444.2201,280.3792,487.3124,256.4104,853.7833,277.2002,757.4489,335.8934,,,,,,,,,,,,
18,2d,2d,2d,right,289,000018_right_video_289.jpg,496.6,217.4,569.0,220.3,990.9,255.8,894.8,320.3,0.1,0.0,593.8,0.0,593.8,273.5,0.1,273.5,851.0,229.3,1400.0,229.3,1400.0,347.6,851.0,347.6,0.8941,0.9998,0.9996,0.8738,0.9999,0.9997,,,,,,,,,,,,,498.7856,217.9287,571.5134,219.4023,990.3082,257.4749,893.317,325.484,,,,,,,,,,,,
18,2d,2d,2d,left,290,000018_left_video_290.jpg,366.9,256.1,443.0,236.1,406.1,273.6,461.5,248.2,0.0,161.2,454.1,161.2,454.1,297.8,0.0,297.8,0.0,14.2,454.9,14.2,454.9,298.0,0.0,298.0,0.5378,0.9882,0.9916,0.7833,0.9773,0.9769,,,,,,,,,,,,,414.4432,270.4502,470.3589,249.095,645.4067,274.9765,619.3133,293.992,,,,,,,,,,,,
18,2d,2d,2d,right,290,000018_right_video_290.jpg,496.1,220.0,570.0,215.5,981.6,258.8,875.7,322.6,0.1,0.0,596.9,0.0,596.9,271.3,0.1,271.3,846.7,227.6,1399.5,227.6,1399.5,351.6,846.7,351.6,0.904,0.9997,0.9995,0.8947,0.9999,0.9999,,,,,,,,,,,,,497.3296,218.6293,571.6129,219.2372,986.048,257.824,884.6482,324.542,,,,,,,,,,,,
18,2d,2d,2d,left,291,000018_left_video_291.jpg,394.6,268.8,456.8,242.4,844.5,274.1,739.5,336.6,0.0,23.3,456.8,23.3,456.8,296.3,0.0,296.3,695.5,249.3,1399.8,249.3,1399.8,391.2,695.5,391.2,0.742,0.9441,0.9372,0.8736,0.9999,0.9997,,,,,,,,,,,,,404.5871,269.0016,463.7838,246.2456,704.3556,273.8248,652.6137,306.3,,,,,,,,,,,,
18,2d,2d,2d,right,291,000018_right_video_291.jpg,500.3,219.8,572.6,220.9,991.9,259.3,885.2,313.7,0.1,0.0,595.3,0.0,595.3,273.4,0.1,273.4,848.6,227.9,1399.8,227.9,1399.8,344.4,848.6,344.4,0.8941,0.9997,0.9995,0.8959,0.9999,0.9999,,,,,,,,,,,,,498.3374,219.1091,572.6456,221.1274,987.943,258.386,883.164,319.5976,,,,,,,,,,,,
18,2d,2d,2d,left,292,000018_left_video_292.jpg,402.2,263.0,462.9,242.2,844.1,275.9,742.1,338.2,0.0,25.5,458.7,25.5,458.7,296.3,0.0,296.3,696.6,249.1,1399.9,249.1,1399.9,390.3,696.6,390.3,0.7476,0.9301,0.9066,0.8779,0.9999,0.9998,,,,,,,,,,,,,401.4309,265.4901,462.1127,244.073,756.0258,274.0926,684.2496,318.0266,,,,,,,,,,,,
18,2d,2d,2d,right,292,000018_right_video_292.jpg,502.0,221.4,578.0,224.3,984.5,259.3,879.0,318.8,0.2,0.0,600.9,0.0,600.9,272.0,0.2,272.0,847.9,228.3,1399.7,228.3,1399.7,344.3,847.9,344.3,0.8881,0.9995,0.9991,0.908,0.9999,0.9999,,,,,,,,,,,,,499.9552,220.2132,575.7125,223.6899,986.0717,258.8188,879.7732,318.4863,,,,,,,,,,,,
18,2d,2d,2d,left,293,000018_left_video_293.jpg,427.8,269.0,477.5,258.9,851.1,273.0,747.7,328.4,0.0,26.0,461.4,26.0,461.4,294.1,0.0,294.1,693.6,245.5,1400.0,245.5,1400.0,388.0,693.6,388.0,0.7818,0.9792,0.9684,0.8699,0.9999,0.9998,,,,,,,,,,,,,411.8255,266.0601,468.1605,250.4467,799.6765,273.1439,712.1626,322.638,,,,,,,,,,,,
18,2d,2d,2d,right,293,000018_right_video_293.jpg,502.6,220.9,578.1,228.5,988.1,256.0,878.2,314.2,0.1,0.0,599.1,0.0,599.1,269.0,0.1,269.0,849.1,227.2,1399.7,227.2,1399.7,341.4,849.1,341.4,0.8969,0.9995,0.999,0.9169,1.0,0.9999,,,,,,,,,,,,,501.3958,220.741,577.7268,227.1067,986.5279,257.5774,877.4803,315.7904,,,,,,,,,,,,
18,2d,2d,2d,left,294,000018_left_video_294.jpg,401.3,262.1,462.9,247.4,848.7,274.7,745.7,332.7,0.0,31.7,462.9,31.7,462.9,294.2,0.0,294.2,694.3,245.1,1399.9,245.1,1399.9,386.3,694.3,386.3,0.7787,0.9861,0.9801,0.8669,0.9999,0.9997,,,,,,,,,,,,,407.31,263.5683,465.9223,249.7014,829.3126,273.412,731.2837,327.9449,,,,,,,,,,,,
18,2d,2d,2d,right,294,000018_right_video_294.jpg,510.4,216.8,586.5,228.9,982.5,252.6,870.6,310.0,0.2,0.0,609.8,0.0,609.8,268.6,0.2,268.6,846.7,224.7,1399.6,224.7,1399.6,341.0,846.7,341.0,0.8995,0.9995,0.999,0.9246,1.0,0.9999,,,,,,,,,,,,,505.9841,219.1292,582.7798,229.3171,984.3834,255.097,872.8123,312.1595,,,,,,,,,,,,
18,2d,2d,2d,left,295,000018_left_video_295.jpg,451.3,284.9,482.5,276.8,848.0,268.6,741.4,322.6,0.0,19.7,468.0,19.7,468.0,289.0,0.0,289.0,694.9,245.2,1399.8,245.2,1399.8,384.2,694.9,384.2,0.7867,0.8757,0.8566,0.8768,0.9999,0.9997,,,,,,,,,,,,,427.3939,272.6817,473.4485,262.708,847.6017,270.8921,741.5638,326.7458,,,,,,,,,,,,
18,2d,2d,2d,right,295,000018_right_video_295.jpg,498.0,216.1,582.9,209.7,975.6,252.4,870.1,305.4,0.0,0.0,609.7,0.0,609.7,264.8,0.0,264.8,844.8,220.5,1399.5,220.5,1399.5,339.0,844.8,339.0,0.9001,0.9999,0.9999,0.9235,1.0,0.9999,,,,,,,,,,,,,503.2779,217.6036,584.3321,221.4609,979.7416,253.3178,869.7692,307.7605,,,,,,,,,,,,
18,2d,2d,2d,left,296,000018_left_video_296.jpg,560.7,311.8,545.9,321.6,846.6,266.9,741.8,315.9,0.0,12.7,470.0,12.7,470.0,283.9,0.0,283.9,698.0,235.3,1399.8,235.3,1399.8,383.0,698.0,383.0,0.8631,0.9854,0.9749,0.87,0.9998,0.9996,,,,,,,,,,,,,492.7072,291.8908,508.4073,292.6295,856.7477,268.4208,747.2028,322.3708,,,,,,,,,,,,
18,2d,2d,2d,right,296,000018_right_video_296.jpg,497.6,214.5,582.0,209.9,984.9,251.1,880.0,297.8,0.0,0.0,613.1,0.0,613.1,260.3,0.0,260.3,845.9,219.9,1399.5,219.9,1399.5,335.2,845.9,335.2,0.9029,0.9999,0.9998,0.9141,1.0,0.9999,,,,,,,,,,,,,500.879,215.8237,584.5293,215.6529,981.0106,251.6286,872.823,301.521,,,,,,,,,,,,
18,2d,2d,2d,left,297,000018_left_video_297.jpg,650.6,343.9,616.4,357.2,842.5,265.8,740.1,310.7,0.0,4.4,472.8,4.4,472.8,282.0,0.0,282.0,696.6,234.7,1399.9,234.7,1399.9,378.8,696.6,378.8,0.8794,0.8053,0.6925,0.8779,0.9998,0.9997,,,,,,,,,,,,,579.4354,320.0303,565.4483,329.4335,858.2223,266.3683,748.6234,316.6658,,,,,,,,,,,,
18,2d,2d,2d,right,297,000018_right_video_297.jpg,503.1,207.8,586.1,205.4,985.0,247.5,876.7,294.5,0.0,0.0,615.6,0.0,615.6,257.1,0.0,257.1,849.1,216.5,1399.7,216.5,1399.7,330.1,849.1,330.1,0.8997,0.9999,0.9999,0.9219,1.0,0.9999,,,,,,,,,,,,,501.6929,211.5513,586.1812,209.6164,982.301,248.9692,873.9552,296.1121,,,,,,,,,,,,
18,2d,2d,2d,left,298,000018_left_video_298.jpg,525.6,296.7,528.1,304.7,853.8,260.1,749.4,302.3,0.0,4.9,473.6,4.9,473.6,278.5,0.0,278.5,698.2,235.6,1399.7,235.6,1399.7,373.7,698.2,373.7,0.8675,0.773,0.7061,0.8692,0.9999,0.9998,,,,,,,,,,,,,577.6049,316.4458,562.0047,328.5563,861.9935,262.5283,752.4821,308.8305,,,,,,,,,,,,
18,2d,2d,2d,right,298,000018_right_video_298.jpg,510.2,200.9,597.8,206.7,987.1,244.7,876.3,290.0,0.0,0.0,620.5,0.0,620.5,254.7,0.0,254.7,850.5,211.6,1399.8,211.6,1399.8,327.2,850.5,327.2,0.9103,1.0,0.9999,0.9179,1.0,0.9999,,,,,,,,,,,,,505.6498,205.5034,592.517,206.393,984.3638,246.0297,874.772,290.8926,,,,,,,,,,,,
