filename,L1_x,L1_y,L2_x,L2_y,R1_x,R1_y,R2_x,R2_y,L_bbox_TL_x,L_bbox_TL_y,L_bbox_TR_x,L_bbox_TR_y,L_bbox_BR_x,L_bbox_BR_y,L_bbox_BL_x,L_bbox_BL_y,R_bbox_TL_x,R_bbox_TL_y,R_bbox_TR_x,R_bbox_TR_y,R_bbox_BR_x,R_bbox_BR_y,R_bbox_BL_x,R_bbox_BL_y,L_conf,L1_conf,L2_conf,R_conf,R1_conf,R2_conf,L1_x3d,L1_y3d,L1_z3d,L2_x3d,L2_y3d,L2_z3d,R1_x3d,R1_y3d,R1_z3d,R2_x3d,R2_y3d,R2_z3d
000021_right_video_346.jpg,512.2,373.6,557.6,436.0,1043.4,673.8,949.1,723.9,0.0,185.3,548.5,185.3,548.5,437.9,0.0,437.9,945.7,648.5,1400.0,648.5,1400.0,849.1,945.7,849.1,0.8685,0.9993,0.9988,0.7843,0.9999,0.9998,-3.7903,-5.0883,195.9687,0.445,-0.8519,248.1086,51.8076,25.9248,228.213,42.1721,29.0855,229.4287
000021_right_video_347.jpg,508.9,367.7,553.6,435.0,1046.3,672.1,949.6,722.5,0.0,182.4,548.0,182.4,548.0,436.1,0.0,436.1,949.6,646.5,1400.0,646.5,1400.0,853.3,949.6,853.3,0.8672,0.9996,0.9993,0.8645,0.9999,0.9999,-3.8644,-4.2394,195.1066,0.2116,-0.18,245.3029,51.9144,26.0048,228.7302,42.4062,29.2812,229.5399
000021_right_video_348.jpg,507.4,377.7,559.5,438.7,1046.3,668.8,953.2,715.9,0.0,184.7,548.1,184.7,548.1,440.0,0.0,440.0,954.0,641.6,1400.0,641.6,1400.0,844.1,954.0,844.1,0.8649,0.9995,0.9988,0.8593,0.9999,0.9999,-3.8297,-5.3284,192.4471,0.6885,-1.1006,244.3467,50.8218,25.7385,227.2253,42.4805,29.9326,229.5368
000021_right_video_349.jpg,514.2,368.1,544.6,446.1,1050.3,665.2,953.6,716.7,0.5,195.5,551.0,195.5,551.0,447.3,0.5,447.3,954.5,640.4,1400.0,640.4,1400.0,841.4,954.5,841.4,0.8741,0.9997,0.9995,0.8321,0.9999,0.9999,-4.205,-4.9526,192.8136,-0.1426,0.4717,245.7019,50.8486,25.7715,226.2151,42.3603,29.2916,227.6278
000021_right_video_35.jpg,520.0,319.6,574.9,329.9,1047.3,338.4,966.9,321.8,0.0,147.3,571.9,147.3,571.9,360.9,0.0,360.9,968.8,277.1,1400.0,277.1,1400.0,587.8,968.8,587.8,0.9105,0.9999,0.9999,0.9091,0.9999,0.9999,-2.5789,-9.7553,190.7191,2.7348,-10.6952,191.6531,51.058,-8.2695,218.026,44.3945,-11.8582,224.6763
000021_right_video_350.jpg,506.2,372.4,555.0,442.3,1050.9,661.6,957.6,715.2,0.0,194.1,551.6,194.1,551.6,441.0,0.0,441.0,956.2,637.0,1400.0,637.0,1400.0,837.8,956.2,837.8,0.8624,0.9997,0.9996,0.8703,0.9999,0.9999,-3.8907,-4.313,195.9728,0.5045,-0.8696,243.3501,53.7992,25.7669,228.4147,43.7561,30.1512,227.5574
000021_right_video_351.jpg,508.8,381.5,556.0,442.1,1061.8,653.5,964.7,708.5,0.0,191.4,546.8,191.4,546.8,442.9,0.0,442.9,957.0,627.2,1400.0,627.2,1400.0,832.7,957.0,832.7,0.8467,0.9994,0.9994,0.867,0.9999,0.9999,-4.536,-4.512,190.5079,-0.3828,0.7232,245.6484,52.8911,24.5211,228.9946,43.1164,28.2333,228.1524
000021_right_video_352.jpg,511.2,382.7,558.4,445.1,1058.4,655.3,964.6,712.7,0.0,191.2,546.3,191.2,546.3,445.1,0.0,445.1,960.5,629.7,1400.0,629.7,1400.0,829.0,960.5,829.0,0.8444,0.9991,0.9992,0.8919,0.9999,0.9999,-4.043,-4.9906,191.5177,0.1919,0.3627,249.3702,55.0311,25.1681,230.2319,43.9211,29.7275,227.3146
000021_right_video_353.jpg,514.6,382.7,547.4,448.2,1067.2,647.0,972.8,706.7,0.6,196.6,547.2,196.6,547.2,452.8,0.6,452.8,965.2,621.7,1400.0,621.7,1400.0,823.1,965.2,823.1,0.8751,0.9998,0.9997,0.8563,0.9999,0.9998,-3.468,-4.2734,193.7621,0.3719,0.8487,245.5718,55.0637,24.6513,230.0099,44.2712,29.3405,226.7771
000021_right_video_354.jpg,510.6,384.5,546.2,451.4,1060.3,649.1,971.4,705.4,0.0,203.6,547.8,203.6,547.8,453.8,0.0,453.8,969.0,621.0,1400.0,621.0,1400.0,818.4,969.0,818.4,0.8709,0.9996,0.9996,0.855,0.9999,0.9999,-3.4085,-4.0992,194.488,0.1794,1.1698,248.21,54.9184,24.4011,228.4698,44.7124,29.299,227.3563
000021_right_video_355.jpg,514.7,382.9,548.5,449.0,1065.8,646.2,971.5,703.9,0.7,194.9,549.6,194.9,549.6,450.7,0.7,450.7,970.8,619.8,1400.0,619.8,1400.0,811.2,970.8,811.2,0.8583,0.9995,0.9994,0.8887,0.9999,0.9999,-3.4938,-4.5577,193.1961,-0.28,2.2111,245.7956,55.5356,23.9906,229.8357,45.0375,28.9916,227.0214
000021_right_video_356.jpg,518.4,383.8,548.8,451.5,1070.5,640.7,979.4,701.6,0.0,199.6,548.4,199.6,548.4,454.3,0.0,454.3,972.5,614.5,1400.0,614.5,1400.0,809.8,972.5,809.8,0.8677,0.9997,0.9996,0.889,0.9999,0.9999,-3.6727,-4.8833,192.206,-0.4608,1.3918,244.5875,55.1488,23.5777,228.0153,45.5839,28.7114,227.4802
000021_right_video_357.jpg,514.6,377.7,544.8,450.8,1073.0,638.6,983.8,694.4,0.3,194.8,546.8,194.8,546.8,451.6,0.3,451.6,978.6,612.0,1400.0,612.0,1400.0,803.6,978.6,803.6,0.8759,0.9995,0.9995,0.8761,0.9999,0.9999,-3.7309,-4.1625,191.9777,-0.2306,1.7713,241.9885,55.6802,23.2392,228.2355,46.1155,28.3363,227.6998
000021_right_video_358.jpg,513.6,376.4,545.5,451.1,1078.1,634.3,986.5,693.9,0.0,201.8,550.1,201.8,550.1,451.3,0.0,451.3,980.9,610.8,1400.0,610.8,1400.0,799.7,980.9,799.7,0.8911,0.9995,0.9996,0.8528,0.9999,0.9999,-3.4451,-2.9258,190.0128,-0.5121,3.5056,241.9488,56.3576,22.4812,230.2655,46.7753,28.324,228.5413
000021_right_video_359.jpg,516.9,384.3,550.0,454.0,1084.3,628.9,990.9,686.4,0.1,200.7,550.7,200.7,550.7,451.6,0.1,451.6,984.8,607.7,1399.7,607.7,1399.7,793.8,984.8,793.8,0.8791,0.9993,0.9994,0.8968,0.9999,0.9999,-3.0387,-3.7451,196.3316,0.0408,3.0282,248.0485,56.6083,21.7966,229.1539,46.7668,27.5919,227.1562
000021_right_video_36.jpg,523.5,319.1,577.3,324.4,1048.0,349.6,970.4,319.8,0.0,148.1,572.9,148.1,572.9,361.6,0.0,361.6,976.3,283.5,1400.0,283.5,1400.0,591.2,976.3,591.2,0.9095,0.9999,0.9999,0.9061,0.9999,0.9999,-0.5681,-9.9901,189.28,3.8306,-10.9991,196.6057,51.8967,-7.6049,221.4314,45.0182,-12.5817,226.0225
000021_right_video_360.jpg,519.9,376.9,548.2,449.2,1083.7,628.7,997.4,685.5,0.1,197.1,549.5,197.1,549.5,448.8,0.1,448.8,988.4,602.3,1400.0,602.3,1400.0,795.5,988.4,795.5,0.8704,0.9996,0.9995,0.8891,0.9999,0.9999,-3.882,-2.5307,197.8553,0.0289,3.6121,245.3607,57.0087,21.8269,228.5779,47.6939,27.6696,227.7963
000021_right_video_361.jpg,516.6,384.2,549.9,453.7,1087.9,623.0,999.4,679.1,0.0,203.2,551.2,203.2,551.2,452.6,0.0,452.6,991.8,596.8,1400.0,596.8,1400.0,788.4,991.8,788.4,0.8901,0.9994,0.9996,0.879,0.9999,0.9999,-2.4278,-3.1216,197.9452,1.2592,2.0005,253.9147,57.6307,21.3444,229.9131,48.0623,26.9428,228.2871
000021_right_video_362.jpg,518.9,383.8,548.1,456.4,1089.1,618.8,1000.2,678.0,0.0,203.3,550.8,203.3,550.8,452.0,0.0,452.0,995.2,593.3,1399.9,593.3,1399.9,779.4,995.2,779.4,0.8768,0.9994,0.9995,0.886,0.9999,0.9999,-2.9516,-4.3692,193.6147,0.4392,3.1603,244.8685,57.7283,20.5044,228.8997,48.4884,26.4794,227.0477
000021_right_video_363.jpg,514.7,382.5,549.8,453.3,1092.9,617.0,1005.3,679.4,0.0,202.4,550.6,202.4,550.6,454.4,0.0,454.4,998.3,589.6,1399.9,589.6,1399.9,776.9,998.3,776.9,0.8915,0.9995,0.9996,0.8879,1.0,0.9999,-3.4392,-2.7983,194.685,-0.4725,4.2529,239.0037,58.1581,20.1736,228.4116,48.0921,26.0608,225.4375
000021_right_video_364.jpg,513.6,388.1,550.5,452.7,1092.4,613.6,1008.7,675.3,0.0,203.3,552.5,203.3,552.5,454.7,0.0,454.7,1000.6,586.9,1399.9,586.9,1399.9,766.2,1000.6,766.2,0.8916,0.9995,0.9996,0.8777,0.9999,0.9999,-2.9178,-3.4271,194.3692,0.5363,3.3454,247.5986,58.8058,19.8421,230.3659,49.7347,25.801,229.2846
000021_right_video_365.jpg,513.4,388.0,549.7,453.5,1092.5,609.8,1012.3,674.5,0.0,204.4,549.0,204.4,549.0,455.8,0.0,455.8,1008.2,581.9,1399.8,581.9,1399.8,766.7,1008.2,766.7,0.8795,0.9996,0.9996,0.8935,0.9999,0.9999,-3.5937,-2.6474,192.2841,-0.1885,4.1447,245.7813,58.3163,20.0786,227.5765,49.6566,25.8062,227.1695
000021_right_video_366.jpg,511.6,383.8,548.0,456.1,1094.5,600.6,1012.6,669.5,0.0,207.3,550.7,207.3,550.7,460.5,0.0,460.5,1005.5,576.5,1399.9,576.5,1399.9,759.8,1005.5,759.8,0.8932,0.9996,0.9996,0.8963,0.9999,0.9999,-3.1919,-2.6889,193.9816,-0.2794,4.661,245.2544,57.8387,19.1962,225.6719,49.5401,24.8228,227.6549
000021_right_video_367.jpg,516.9,387.2,551.9,459.6,1102.2,594.1,1013.0,660.0,0.0,207.5,552.6,207.5,552.6,465.2,0.0,465.2,1010.1,570.9,1399.9,570.9,1399.9,750.9,1010.1,750.9,0.9022,0.9997,0.9996,0.8962,0.9999,0.9999,-4.1001,-2.6722,190.8585,-0.2415,3.4669,241.604,58.8268,19.2769,228.1183,50.0256,24.2215,228.0805
000021_right_video_368.jpg,517.7,394.4,552.4,462.5,1108.0,593.6,1017.2,652.8,0.0,209.5,551.4,209.5,551.4,469.8,0.0,469.8,1012.1,567.5,1399.9,567.5,1399.9,743.7,1012.1,743.7,0.9018,0.9997,0.9997,0.8966,1.0,0.9999,-3.4986,-2.6052,192.4715,-0.3671,4.7065,242.89,59.5257,18.7725,229.8741,50.0585,24.0094,226.9782
000021_right_video_369.jpg,512.7,400.6,554.6,462.7,1111.9,588.9,1018.1,645.1,0.0,210.6,552.0,210.6,552.0,472.7,0.0,472.7,1014.5,562.7,1400.0,562.7,1400.0,744.4,1014.5,744.4,0.9032,0.9996,0.9996,0.9053,1.0,0.9999,-3.3597,-1.7488,196.9321,0.1419,5.2249,243.3378,59.274,18.1159,227.6741,50.93,23.7964,228.9963
000021_right_video_37.jpg,521.8,323.7,572.0,303.3,1051.1,355.5,971.7,327.1,0.0,147.2,575.3,147.2,575.3,361.6,0.0,361.6,978.5,290.8,1400.0,290.8,1400.0,593.7,978.5,593.7,0.9016,1.0,0.9999,0.908,0.9999,0.9998,-2.333,-10.051,190.9393,2.7392,-10.2839,197.107,51.7186,-7.2388,220.0157,44.7864,-10.9075,226.8736
000021_right_video_370.jpg,509.9,402.5,555.5,461.6,1114.5,583.3,1022.8,648.3,0.0,211.7,553.4,211.7,553.4,471.5,0.0,471.5,1014.8,556.6,1399.9,556.6,1399.9,741.9,1014.8,741.9,0.9005,0.9998,0.9997,0.8962,0.9999,0.9999,-3.455,-1.5912,195.5831,0.188,5.0081,244.365,59.6339,17.4853,228.1591,50.7802,23.5281,229.1861
000021_right_video_371.jpg,513.7,406.3,553.9,471.1,1113.4,580.1,1029.6,645.6,0.0,211.5,554.2,211.5,554.2,481.8,0.0,481.8,1019.5,553.3,1399.6,553.3,1399.6,730.4,1019.5,730.4,0.8998,0.9998,0.9998,0.8964,0.9999,0.9999,-3.271,-1.1625,195.4667,0.4071,5.5141,246.1348,59.3725,17.0863,226.112,52.5202,23.5698,230.2193
000021_right_video_372.jpg,519.0,411.1,559.6,473.4,1113.6,576.9,1025.6,632.3,0.0,214.4,553.7,214.4,553.7,478.9,0.0,478.9,1021.0,546.7,1399.7,546.7,1399.7,730.1,1021.0,730.1,0.8899,0.9996,0.9995,0.8852,0.9999,0.9999,-3.2449,-0.5658,200.0264,0.3612,6.199,238.5385,59.9508,16.4739,228.2736,51.8682,23.5784,228.4334
000021_right_video_373.jpg,516.7,412.4,556.0,478.7,1116.5,570.4,1028.8,628.5,0.0,212.2,554.1,212.2,554.1,488.5,0.0,488.5,1021.3,544.3,1399.9,544.3,1399.9,721.9,1021.3,721.9,0.887,0.9998,0.9997,0.8989,0.9999,0.9999,-3.4933,-0.6453,193.1678,0.3428,5.8412,241.186,60.2935,15.608,228.0428,52.0359,22.8501,229.8786
000021_right_video_374.jpg,514.7,415.3,559.1,481.0,1124.6,562.2,1034.1,618.2,0.0,214.9,555.0,214.9,555.0,490.0,0.0,490.0,1025.8,537.8,1399.8,537.8,1399.8,717.5,1025.8,717.5,0.8898,0.9996,0.9995,0.8999,0.9999,0.9999,-2.3441,-1.5396,194.8185,-0.3434,5.6984,234.3921,60.6541,15.1966,228.7217,52.6213,22.1509,230.2861
000021_right_video_375.jpg,519.5,419.0,557.2,486.0,1129.1,558.8,1036.8,614.4,0.0,216.0,556.3,216.0,556.3,492.2,0.0,492.2,1027.5,532.7,1399.7,532.7,1399.7,714.8,1027.5,714.8,0.8863,0.9997,0.9996,0.888,0.9999,0.9999,-2.7307,-1.3162,192.6543,0.5342,6.2257,231.681,60.9003,14.5523,227.9696,52.6638,21.3692,229.4905
000021_right_video_376.jpg,524.1,413.3,557.0,481.8,1133.3,552.8,1040.5,606.6,0.0,215.5,558.0,215.5,558.0,495.7,0.0,495.7,1032.3,528.8,1399.8,528.8,1399.8,703.8,1032.3,703.8,0.9,0.9999,0.9997,0.8715,0.9999,0.9999,-2.7722,-1.2569,191.8078,0.0277,6.4744,235.6272,61.2011,13.8689,226.6857,52.8568,20.1124,229.1691
000021_right_video_377.jpg,525.9,422.0,560.9,488.6,1131.4,551.4,1048.9,611.6,0.0,216.4,559.0,216.4,559.0,499.0,0.0,499.0,1037.8,524.7,1399.8,524.7,1399.8,699.0,1037.8,699.0,0.9013,0.9999,0.9998,0.88,0.9999,0.9999,-2.5736,-0.8723,193.6579,0.2137,7.2239,235.0317,61.6452,13.3946,227.2338,53.9623,20.054,230.3362
000021_right_video_378.jpg,526.6,426.6,567.2,490.8,1133.9,545.7,1047.1,600.5,0.0,219.0,562.4,219.0,562.4,500.7,0.0,500.7,1038.3,519.5,1399.8,519.5,1399.8,692.4,1038.3,692.4,0.8945,0.9999,0.9996,0.8701,0.9999,0.9999,-2.6717,-0.7845,194.2339,0.7599,7.2046,234.7602,62.0037,12.825,228.2028,54.6903,19.4085,230.6932
000021_right_video_379.jpg,526.1,429.2,568.4,492.5,1136.7,540.9,1049.1,589.8,0.0,217.6,564.3,217.6,564.3,504.3,0.0,504.3,1043.1,514.8,1399.8,514.8,1399.8,684.5,1043.1,684.5,0.8932,0.9999,0.9998,0.8662,0.9999,0.9999,-2.7113,-0.2047,193.1892,1.0244,6.8891,237.8274,61.9549,12.0397,226.8186,55.405,18.6911,230.8519
000021_right_video_38.jpg,523.9,319.2,576.3,311.7,1054.2,368.8,978.9,336.4,0.0,149.1,575.5,149.1,575.5,363.5,0.0,363.5,984.9,302.8,1400.0,302.8,1400.0,596.2,984.9,596.2,0.9104,1.0,0.9999,0.9012,0.9999,0.9999,-2.0684,-10.0268,190.3119,3.0074,-9.9911,196.0443,52.5542,-6.2585,221.2047,45.5021,-11.1925,223.0813
000021_right_video_380.jpg,530.7,431.9,568.4,495.6,1139.9,533.7,1057.6,593.4,0.0,221.5,563.0,221.5,563.0,507.3,0.0,507.3,1049.1,507.7,1400.0,507.7,1400.0,679.7,1049.1,679.7,0.8854,0.9999,0.9997,0.8844,0.9999,0.9999,-2.4374,0.0206,197.2309,0.4257,7.8022,237.3136,62.6059,11.4958,226.92,55.04,17.7193,229.9556
000021_right_video_381.jpg,532.3,438.5,569.6,496.7,1145.6,526.4,1055.9,577.4,0.0,219.4,563.8,219.4,563.8,511.8,0.0,511.8,1050.0,501.4,1400.0,501.4,1400.0,675.9,1050.0,675.9,0.8977,0.9998,0.9995,0.8808,0.9999,0.9999,-2.5999,-0.0886,194.9554,0.3933,8.0617,237.7999,62.2979,11.1078,225.6894,54.3332,16.6984,227.1351
000021_right_video_382.jpg,529.9,444.6,573.7,496.2,1147.2,519.4,1060.4,579.2,0.0,224.2,564.2,224.2,564.2,506.9,0.0,506.9,1053.4,496.2,1400.0,496.2,1400.0,668.6,1053.4,668.6,0.8797,0.9995,0.9986,0.8968,0.9999,0.9999,-2.2268,0.7584,198.093,0.8643,7.8927,233.4552,62.9965,10.7532,227.3001,55.2362,16.2324,228.4646
000021_right_video_383.jpg,525.2,440.5,565.2,499.4,1152.9,518.4,1062.2,573.4,0.0,225.0,562.3,225.0,562.3,515.2,0.0,515.2,1057.0,491.7,1400.0,491.7,1400.0,672.3,1057.0,672.3,0.8777,0.9998,0.9996,0.8894,0.9998,0.9998,-2.2043,0.8272,196.9066,0.9157,8.3545,232.6958,63.5166,10.3317,227.5713,55.2557,15.7853,228.7657
000021_right_video_384.jpg,518.7,440.5,574.5,510.2,1155.6,512.2,1068.0,566.1,0.0,230.6,565.2,230.6,565.2,519.3,0.0,519.3,1061.3,487.3,1400.0,487.3,1400.0,658.6,1061.3,658.6,0.8676,0.9995,0.9979,0.8869,0.9998,0.9998,-3.0198,2.2864,193.9453,0.6952,9.7305,235.0582,63.9336,9.8581,228.3799,55.9962,15.4677,229.2685
000021_right_video_385.jpg,521.7,443.8,572.8,513.7,1147.9,507.3,1074.5,574.0,0.0,227.8,565.0,227.8,565.0,520.9,0.0,520.9,1066.0,481.6,1400.0,481.6,1400.0,656.1,1066.0,656.1,0.8624,0.9993,0.9981,0.8531,0.9998,0.9998,-3.0941,2.0742,195.2148,1.3442,9.4371,233.7524,63.5814,9.1586,226.5943,56.6465,15.2303,228.7481
000021_right_video_386.jpg,516.7,442.9,573.6,515.1,1151.2,504.4,1075.7,564.8,0.0,231.1,566.8,231.1,566.8,524.8,0.0,524.8,1070.6,477.1,1400.0,477.1,1400.0,647.2,1070.6,647.2,0.8665,0.9997,0.9994,0.8562,0.9998,0.9997,-3.9054,2.3126,190.8938,0.585,9.3361,234.77,64.3927,8.6823,227.9349,56.587,14.6284,226.8448
000021_right_video_387.jpg,520.7,447.0,578.7,519.3,1149.1,498.6,1077.9,562.0,0.0,232.0,565.3,232.0,565.3,528.0,0.0,528.0,1073.7,471.7,1400.0,471.7,1400.0,644.0,1073.7,644.0,0.8275,0.9995,0.9986,0.8524,0.9998,0.9997,-3.7079,2.3069,192.6376,0.9838,9.426,238.7065,64.8142,7.9868,228.074,56.849,13.9312,228.7488
000021_right_video_388.jpg,524.7,448.0,578.7,527.4,1158.6,495.5,1079.9,554.2,0.0,233.3,566.5,233.3,566.5,534.8,0.0,534.8,1075.5,467.4,1399.6,467.4,1399.6,634.7,1075.5,634.7,0.8504,0.9995,0.9984,0.8574,0.9999,0.9998,-3.8528,2.8084,191.3731,0.8948,10.2644,235.7589,64.7823,6.955,226.6253,56.4805,12.8195,227.3513
000021_right_video_389.jpg,519.4,450.6,564.5,516.5,1161.9,486.5,1079.3,544.2,0.5,283.5,563.9,283.5,563.9,532.3,0.5,532.3,1083.9,460.5,1399.9,460.5,1399.9,638.8,1083.9,638.8,0.8161,0.9998,0.9997,0.7953,0.9999,0.9998,-3.6207,3.0903,195.679,0.972,10.0521,238.5344,65.3151,6.3116,227.0104,56.763,12.0772,227.1265
000021_right_video_39.jpg,523.5,322.1,574.7,308.6,1057.5,377.6,984.7,336.1,0.0,148.1,574.9,148.1,574.9,362.1,0.0,362.1,988.1,308.4,1400.0,308.4,1400.0,602.8,988.1,602.8,0.9075,1.0,0.9999,0.8785,0.9999,0.9999,-1.7693,-9.5966,188.6464,3.4618,-9.7837,193.3865,52.7298,-6.3818,221.5533,45.7574,-10.0136,226.2438
000021_right_video_390.jpg,515.6,458.0,569.4,517.4,1153.8,479.9,1091.0,534.4,0.0,268.5,567.3,268.5,567.3,538.0,0.0,538.0,1086.7,457.0,1399.8,457.0,1399.8,627.8,1086.7,627.8,0.8639,0.9998,0.9998,0.8114,0.9993,0.9995,-3.6239,3.1738,192.4617,0.8373,10.8783,238.1454,66.0939,6.051,227.545,56.474,11.2962,224.2162
000021_right_video_391.jpg,519.0,465.5,564.3,527.4,1164.9,478.7,1092.3,524.4,0.6,291.6,564.1,291.6,564.1,540.2,0.6,540.2,1088.6,450.9,1399.7,450.9,1399.7,621.0,1088.6,621.0,0.8478,0.9998,0.9998,0.8573,0.9999,0.9998,-3.8021,3.611,193.3223,1.1962,10.2313,236.7702,65.647,5.4894,226.6602,57.0717,10.6102,226.5052
000021_right_video_392.jpg,514.4,468.9,567.7,517.6,1158.3,472.0,1076.9,518.7,1.6,311.6,562.1,311.6,562.1,532.6,1.6,532.6,1090.6,443.9,1399.9,443.9,1399.9,610.5,1090.6,610.5,0.8193,0.9994,0.9993,0.8119,0.999,0.9995,-4.0102,4.172,195.5738,1.161,11.172,240.893,65.7043,5.0029,225.6612,56.9486,9.6321,224.112
000021_right_video_393.jpg,516.4,470.4,563.7,532.8,1170.5,468.4,1092.7,508.4,0.4,288.1,564.3,288.1,564.3,544.8,0.4,544.8,1094.4,439.3,1400.0,439.3,1400.0,610.6,1094.4,610.6,0.8509,0.9998,0.9997,0.8559,0.9997,0.9997,-4.1165,4.3228,194.574,1.0007,11.9626,240.1055,66.7948,4.8699,227.2989,58.1803,9.1,228.8334
000021_right_video_394.jpg,516.3,473.0,562.2,537.4,1160.3,460.7,1096.9,505.4,1.2,306.0,564.4,306.0,564.4,546.1,1.2,546.1,1099.6,432.9,1400.0,432.9,1400.0,604.9,1099.6,604.9,0.8321,0.9999,0.9998,0.8699,0.9997,0.9995,-3.9742,4.4364,195.5902,0.7745,12.4667,239.2686,66.7761,3.7832,225.5913,58.0708,8.4816,226.8248
000021_right_video_395.jpg,506.8,477.0,565.0,534.3,1175.9,456.8,1103.9,493.6,0.9,295.3,563.5,295.3,563.5,548.2,0.9,548.2,1105.4,425.6,1400.0,425.6,1400.0,599.6,1105.4,599.6,0.8569,0.9999,0.9998,0.8528,0.9998,0.9997,-4.2591,4.9336,199.1207,0.953,12.694,239.3533,66.9111,3.5278,226.0475,58.9651,7.8441,227.0153
000021_right_video_396.jpg,507.6,483.5,564.2,534.3,1168.5,449.1,1104.7,497.3,1.2,311.9,561.1,311.9,561.1,546.9,1.2,546.9,1108.1,421.2,1400.0,421.2,1400.0,596.3,1108.1,596.3,0.8193,0.9998,0.9997,0.8944,0.9995,0.9989,-4.7205,5.396,194.0816,0.8062,13.1338,242.1206,66.8221,2.7261,224.1604,57.9828,6.5972,222.0396
000021_right_video_397.jpg,510.4,488.1,564.1,541.5,1174.9,443.1,1109.4,488.4,1.4,313.8,563.1,313.8,563.1,553.7,1.4,553.7,1111.1,413.2,1400.0,413.2,1400.0,590.5,1111.1,590.5,0.8263,0.9998,0.9997,0.9007,0.9998,0.9996,-4.2349,5.5492,195.0198,0.8507,13.5427,238.7984,67.307,2.7707,226.9563,58.913,6.7288,225.7628
000021_right_video_398.jpg,505.0,491.5,558.3,548.8,1175.2,442.0,1109.5,484.9,1.3,321.1,560.2,321.1,560.2,558.7,1.3,558.7,1115.3,410.1,1400.0,410.1,1400.0,587.5,1115.3,587.5,0.7809,0.9996,0.9996,0.8982,0.9998,0.9995,-3.7342,4.7127,196.8598,1.4904,12.4813,239.7639,67.8989,2.2554,227.2046,59.0632,5.8051,226.2174
000021_right_video_399.jpg,504.4,492.3,558.1,547.4,1178.3,432.0,1112.6,468.0,0.8,340.4,559.8,340.4,559.8,558.0,0.8,558.0,1118.2,404.2,1399.8,404.2,1399.8,582.2,1118.2,582.2,0.7351,0.9995,0.9995,0.8618,0.9997,0.9993,-3.9649,4.9439,195.134,1.1426,13.442,239.3804,67.7462,2.1966,227.6869,59.124,5.1497,225.6456
000021_right_video_4.jpg,486.2,318.1,547.7,389.0,969.7,182.2,876.7,215.4,0.3,163.8,550.4,163.8,550.4,392.2,0.3,392.2,886.1,153.5,1400.0,153.5,1400.0,475.0,886.1,475.0,0.9229,0.9998,0.9997,0.8993,0.9999,0.9999,-5.7724,-9.7801,194.2095,-0.7706,-5.4989,238.2678,45.0139,-26.2664,227.169,36.3946,-23.1628,233.4054
000021_right_video_40.jpg,521.6,321.7,576.2,312.4,1057.3,376.9,980.6,343.0,0.0,149.2,576.0,149.2,576.0,362.6,0.0,362.6,988.0,305.0,1400.0,305.0,1400.0,603.3,988.0,603.3,0.9131,0.9999,0.9999,0.8854,0.9999,0.9998,-1.5672,-9.6382,187.5766,3.6481,-9.9327,190.8863,52.6367,-5.7223,220.3862,45.9577,-9.5924,227.4961
000021_right_video_400.jpg,507.0,496.3,562.0,547.1,1182.6,428.9,1115.5,467.1,0.9,345.1,562.5,345.1,562.5,563.1,0.9,563.1,1120.9,397.5,1400.0,397.5,1400.0,577.1,1120.9,577.1,0.7684,0.9998,0.9997,0.8661,0.9994,0.9992,-3.9352,5.5648,199.1504,1.2303,13.8276,239.1109,68.274,1.3592,227.6797,59.756,3.9183,226.7282
000021_right_video_401.jpg,501.3,493.3,554.2,552.5,1183.9,422.2,1116.7,452.4,0.2,344.7,559.0,344.7,559.0,561.4,0.2,561.4,1125.3,387.5,1400.0,387.5,1400.0,568.0,1125.3,568.0,0.7194,0.9997,0.9996,0.8795,0.9996,0.9995,-3.4831,5.791,197.6957,1.0427,13.8941,239.4893,69.1174,0.5997,229.0699,59.9918,3.1138,225.7883
000021_right_video_402.jpg,503.7,499.9,558.5,555.1,1190.8,415.3,1120.8,443.3,0.0,328.5,561.0,328.5,561.0,567.6,0.0,567.6,1129.2,383.1,1400.0,383.1,1400.0,566.1,1129.2,566.1,0.762,0.9998,0.9997,0.8402,0.9986,0.998,-3.9221,6.4315,196.176,1.0608,14.1766,241.0701,68.3342,-0.1037,228.1993,58.7815,2.3594,224.0199
000021_right_video_403.jpg,504.0,504.3,559.5,553.6,1193.8,415.0,1127.6,444.2,0.0,337.9,559.6,337.9,559.6,568.4,0.0,568.4,1132.5,376.1,1399.9,376.1,1399.9,561.6,1132.5,561.6,0.7379,0.9998,0.9997,0.8603,0.9996,0.9985,-3.8399,5.8889,197.5821,0.5474,14.4139,237.4006,68.2091,-0.4099,227.146,60.4097,1.655,226.0935
000021_right_video_404.jpg,504.7,509.1,563.8,540.4,1194.1,411.5,1132.0,433.6,1.2,348.0,558.8,348.0,558.8,550.5,1.2,550.5,1137.8,365.7,1399.9,365.7,1399.9,555.1,1137.8,555.1,0.7083,0.9998,0.9997,0.8524,0.9997,0.9989,-4.0382,6.6115,198.2896,1.2922,12.1961,219.3748,69.4242,-1.217,227.802,60.6802,0.542,227.2249
