filename,L1_x,L1_y,L2_x,L2_y,R1_x,R1_y,R2_x,R2_y,L_bbox_TL_x,L_bbox_TL_y,L_bbox_TR_x,L_bbox_TR_y,L_bbox_BR_x,L_bbox_BR_y,L_bbox_BL_x,L_bbox_BL_y,R_bbox_TL_x,R_bbox_TL_y,R_bbox_TR_x,R_bbox_TR_y,R_bbox_BR_x,R_bbox_BR_y,R_bbox_BL_x,R_bbox_BL_y,L_conf,L1_conf,L2_conf,R_conf,R1_conf,R2_conf
000019_left_video_161.jpg,411.6,684.9,448.0,772.1,961.3,685.6,890.5,616.1,0.0,497.4,462.3,497.4,462.3,824.1,0.0,824.1,851.9,576.7,1399.9,576.7,1399.9,753.6,851.9,753.6,0.4455,0.999,0.9988,0.8534,0.9999,0.9998
000019_left_video_162.jpg,426.9,678.8,450.5,770.2,965.7,678.1,891.5,614.0,0.8,471.4,463.5,471.4,463.5,808.7,0.8,808.7,853.8,568.3,1400.0,568.3,1400.0,743.7,853.8,743.7,0.5104,0.9996,0.9994,0.8631,0.9999,0.9998
000019_left_video_163.jpg,440.5,671.9,460.1,749.7,962.2,667.7,886.6,612.7,0.8,473.0,460.4,473.0,460.4,803.5,0.8,803.5,854.9,562.8,1400.0,562.8,1400.0,738.8,854.9,738.8,0.4092,0.9995,0.9993,0.8603,0.9999,0.9998
000019_left_video_164.jpg,416.0,664.3,442.6,759.7,967.5,666.1,884.6,612.7,0.0,480.1,466.9,480.1,466.9,822.2,0.0,822.2,855.9,557.5,1400.0,557.5,1400.0,732.3,855.9,732.3,0.3274,0.9996,0.9995,0.8491,0.9999,0.9998
000019_left_video_165.jpg,971.1,657.1,890.7,600.4,,,,,859.6,548.0,1400.0,548.0,1400.0,723.9,859.6,723.9,,,,,,,,,0.8524,0.9999,0.9998,,,
000019_left_video_166.jpg,987.3,668.2,893.4,598.9,,,,,858.6,547.0,1400.0,547.0,1400.0,720.1,858.6,720.1,,,,,,,,,0.8113,1.0,0.9999,,,
000019_left_video_167.jpg,442.6,651.8,470.2,722.8,977.3,646.1,896.1,590.3,0.6,452.8,469.6,452.8,469.6,704.7,0.6,704.7,865.1,539.4,1400.0,539.4,1400.0,711.6,865.1,711.6,0.3095,0.9982,0.998,0.8176,0.9999,0.9998
000019_left_video_168.jpg,973.6,639.0,899.2,572.1,,,,,863.5,531.4,1400.0,531.4,1400.0,704.5,863.5,704.5,,,,,,,,,0.8548,0.9999,0.9998,,,
000019_left_video_169.jpg,456.2,639.5,476.2,712.8,973.5,630.1,898.1,570.4,0.3,430.7,476.5,430.7,476.5,755.0,0.3,755.0,867.7,526.5,1399.9,526.5,1399.9,697.4,867.7,697.4,0.3768,0.9982,0.9977,0.8434,0.9999,0.9999
000019_left_video_17.jpg,351.6,431.8,462.2,459.5,859.0,452.8,756.2,483.4,0.5,279.8,479.6,279.8,479.6,524.6,0.5,524.6,712.3,410.7,1399.2,410.7,1399.2,528.0,712.3,528.0,0.7587,0.9993,0.9993,0.8845,0.9999,0.9998
000019_left_video_170.jpg,462.4,638.8,477.0,726.8,977.6,626.6,905.4,562.9,0.5,424.4,480.6,424.4,480.6,774.8,0.5,774.8,872.5,518.2,1400.0,518.2,1400.0,690.6,872.5,690.6,0.3825,0.9992,0.9988,0.8453,0.9999,0.9999
000019_left_video_171.jpg,501.2,641.9,500.2,730.5,978.3,619.1,907.5,555.9,0.5,390.5,485.2,390.5,485.2,759.0,0.5,759.0,872.4,513.1,1399.9,513.1,1399.9,683.6,872.4,683.6,0.3654,0.9991,0.9984,0.8442,0.9999,0.9998
000019_left_video_172.jpg,476.2,640.8,489.2,704.9,979.0,613.8,903.3,551.7,0.2,401.7,488.7,401.7,488.7,751.6,0.2,751.6,871.8,500.9,1399.9,500.9,1399.9,675.2,871.8,675.2,0.5294,0.9983,0.9978,0.855,0.9999,0.9999
000019_left_video_173.jpg,486.6,634.1,498.3,701.6,985.5,609.9,901.1,532.9,0.0,389.6,493.5,389.6,493.5,746.2,0.0,746.2,869.0,493.4,1400.0,493.4,1400.0,667.8,869.0,667.8,0.3744,0.9986,0.9982,0.8545,0.9999,0.9999
000019_left_video_174.jpg,986.1,600.3,903.8,526.4,,,,,870.8,484.5,1400.0,484.5,1400.0,660.6,870.8,660.6,,,,,,,,,0.8542,1.0,0.9999,,,
000019_left_video_175.jpg,991.0,599.4,902.8,519.1,,,,,870.2,478.3,1400.0,478.3,1400.0,654.3,870.2,654.3,,,,,,,,,0.8477,1.0,0.9999,,,
000019_left_video_176.jpg,545.5,637.0,537.9,700.5,996.6,594.3,909.6,506.0,0.0,212.3,515.7,212.3,515.7,653.1,0.0,653.1,871.1,471.9,1400.0,471.9,1400.0,648.1,871.1,648.1,0.5118,0.9972,0.993,0.8373,1.0,0.9999
000019_left_video_177.jpg,545.3,632.8,540.7,697.0,988.8,569.2,923.4,520.4,0.0,208.7,511.8,208.7,511.8,640.5,0.0,640.5,875.7,471.5,1399.9,471.5,1399.9,638.7,875.7,638.7,0.4042,0.9969,0.9933,0.8247,0.9996,0.9995
000019_left_video_178.jpg,571.5,635.3,553.6,691.6,996.4,575.5,920.6,508.0,0.0,188.1,519.2,188.1,519.2,697.1,0.0,697.1,876.8,466.5,1400.0,466.5,1400.0,632.0,876.8,632.0,0.3872,0.9975,0.9943,0.8225,0.9999,0.9998
000019_left_video_179.jpg,536.2,609.4,537.3,665.1,991.6,554.7,927.0,499.6,0.0,253.5,531.4,253.5,531.4,627.9,0.0,627.9,875.8,461.4,1399.8,461.4,1399.8,627.1,875.8,627.1,0.409,0.9962,0.993,0.8258,0.9998,0.9996
000019_left_video_18.jpg,351.0,434.7,462.5,460.2,862.4,456.2,758.2,485.8,0.5,281.4,480.5,281.4,480.5,524.1,0.5,524.1,714.0,411.3,1399.3,411.3,1399.3,530.1,714.0,530.1,0.7631,0.9992,0.9992,0.8837,0.9999,0.9998
000019_left_video_180.jpg,470.0,550.5,511.1,625.3,989.7,554.4,916.0,489.1,0.0,348.0,534.3,348.0,534.3,678.5,0.0,678.5,878.7,455.3,1400.0,455.3,1400.0,620.3,878.7,620.3,0.461,0.9973,0.9968,0.858,0.9999,0.9999
000019_left_video_181.jpg,469.9,548.4,514.5,614.2,986.4,548.4,911.8,482.6,0.1,339.1,538.5,339.1,538.5,672.6,0.1,672.6,872.9,446.4,1399.9,446.4,1399.9,614.0,872.9,614.0,0.4623,0.9982,0.9978,0.8826,0.9999,0.9999
000019_left_video_182.jpg,564.8,603.3,553.3,654.8,985.9,543.2,909.2,481.0,0.0,119.2,541.5,119.2,541.5,653.7,0.0,653.7,874.2,445.5,1399.9,445.5,1399.9,608.0,874.2,608.0,0.5761,0.995,0.9875,0.8751,0.9999,0.9999
000019_left_video_183.jpg,647.2,619.1,604.7,650.3,487.3,539.5,523.5,614.1,0.0,122.4,540.4,122.4,540.4,562.9,0.0,562.9,0.3,322.3,540.9,322.3,540.9,675.8,0.3,675.8,0.2945,0.9895,0.9768,0.5227,0.9982,0.9978
000019_left_video_184.jpg,570.8,594.9,564.4,654.8,485.5,533.4,529.6,618.0,0.0,175.3,546.8,175.3,546.8,552.4,0.0,552.4,0.4,316.8,546.8,316.8,546.8,669.0,0.4,669.0,0.4959,0.9976,0.9927,0.52,0.9991,0.9986
000019_left_video_185.jpg,569.3,586.5,562.8,654.8,993.9,527.6,906.3,457.2,0.0,130.2,551.9,130.2,551.9,585.9,0.0,585.9,869.5,426.9,1400.0,426.9,1400.0,590.5,869.5,590.5,0.4858,0.9964,0.9902,0.8852,1.0,0.9999
000019_left_video_186.jpg,570.9,585.8,564.7,653.0,991.5,521.8,906.9,448.7,0.0,119.6,559.1,119.6,559.1,605.8,0.0,605.8,867.8,422.6,1400.0,422.6,1400.0,584.8,867.8,584.8,0.3874,0.995,0.9875,0.8731,1.0,0.9999
000019_left_video_187.jpg,645.1,621.5,605.4,682.5,998.2,522.2,905.0,455.6,0.0,86.2,556.4,86.2,556.4,643.0,0.0,643.0,866.9,418.6,1400.0,418.6,1400.0,579.4,866.9,579.4,0.4819,0.9898,0.9721,0.8608,1.0,0.9999
000019_left_video_188.jpg,510.4,517.3,535.9,627.0,997.3,521.2,899.6,453.7,0.3,300.8,555.8,300.8,555.8,643.6,0.3,643.6,863.7,415.6,1400.0,415.6,1400.0,576.9,863.7,576.9,0.5424,0.9986,0.9975,0.8609,1.0,0.9999
000019_left_video_189.jpg,509.6,519.8,539.3,618.6,992.1,508.1,894.8,461.3,0.1,302.7,556.5,302.7,556.5,635.7,0.1,635.7,863.3,411.0,1400.0,411.0,1400.0,572.2,863.3,572.2,0.5601,0.998,0.9963,0.8438,0.9999,0.9999
000019_left_video_19.jpg,347.0,437.2,456.4,463.3,868.3,459.0,762.2,494.6,0.3,272.5,481.5,272.5,481.5,524.3,0.3,524.3,715.8,416.2,1399.7,416.2,1399.7,533.1,715.8,533.1,0.7438,0.9997,0.9997,0.8883,0.9999,0.9998
000019_left_video_190.jpg,494.3,497.0,535.6,591.8,617.8,562.2,586.8,596.9,0.1,300.1,563.7,300.1,563.7,627.3,0.1,627.3,0.1,96.8,571.4,96.8,571.4,520.8,0.1,520.8,0.6724,0.997,0.9948,0.3992,0.9295,0.898
000019_left_video_191.jpg,523.1,514.2,563.7,610.3,679.4,592.3,624.8,623.4,0.3,299.3,568.8,299.3,568.8,612.3,0.3,612.3,0.0,91.2,582.2,91.2,582.2,508.3,0.0,508.3,0.6247,0.9969,0.9939,0.3604,0.9506,0.9135
000019_left_video_192.jpg,505.0,501.1,555.2,588.5,634.5,576.5,596.0,617.2,0.5,295.4,568.4,295.4,568.4,578.2,0.5,578.2,0.1,100.4,577.2,100.4,577.2,495.7,0.1,495.7,0.6886,0.9962,0.993,0.5231,0.9306,0.8725
000019_left_video_193.jpg,515.2,498.2,559.4,592.1,657.2,589.2,612.4,625.9,0.3,288.1,574.0,288.1,574.0,602.7,0.3,602.7,0.0,101.5,582.2,101.5,582.2,504.2,0.0,504.2,0.7015,0.9965,0.9932,0.543,0.9504,0.9119
000019_left_video_194.jpg,588.8,565.4,584.7,631.0,986.5,485.6,896.2,439.4,0.0,130.0,582.2,130.0,582.2,521.9,0.0,521.9,857.1,400.2,1399.9,400.2,1399.9,551.2,857.1,551.2,0.6885,0.9825,0.9598,0.8644,0.9999,0.9999
000019_left_video_195.jpg,551.5,510.0,581.9,601.7,984.0,477.6,895.1,434.4,0.6,232.8,587.2,232.8,587.2,573.5,0.6,573.5,855.1,399.9,1399.8,399.9,1399.8,547.8,855.1,547.8,0.6861,0.997,0.9934,0.8675,0.9999,0.9999
000019_left_video_196.jpg,568.4,517.4,594.7,607.6,982.5,472.9,893.2,435.3,0.7,254.0,594.3,254.0,594.3,522.0,0.7,522.0,849.3,400.9,1399.8,400.9,1399.8,542.0,849.3,542.0,0.6474,0.9961,0.9916,0.8648,0.9999,0.9998
000019_left_video_197.jpg,676.8,591.8,643.2,645.7,979.9,468.3,890.5,436.3,0.1,122.3,598.2,122.3,598.2,480.1,0.1,480.1,850.0,400.7,1399.9,400.7,1399.9,540.1,850.0,540.1,0.5697,0.9687,0.9355,0.8505,0.9999,0.9998
000019_left_video_198.jpg,684.3,578.7,646.9,624.4,978.6,469.2,889.9,434.6,0.1,79.0,599.4,79.0,599.4,509.1,0.1,509.1,846.4,399.7,1399.9,399.7,1399.9,540.0,846.4,540.0,0.5847,0.9398,0.8732,0.8501,0.9999,0.9998
000019_left_video_199.jpg,655.6,562.6,631.7,610.0,979.9,474.3,892.5,427.7,0.1,90.3,600.9,90.3,600.9,491.0,0.1,491.0,849.1,404.0,1400.0,404.0,1400.0,536.3,849.1,536.3,0.6805,0.9329,0.8586,0.8451,1.0,0.9999
000019_left_video_2.jpg,356.4,401.0,436.2,455.3,822.3,401.0,727.6,377.0,0.0,236.9,443.7,236.9,443.7,496.5,0.0,496.5,690.0,346.2,1399.8,346.2,1399.8,487.1,690.0,487.1,0.6784,0.9963,0.9968,0.7843,0.9999,0.9998
000019_left_video_20.jpg,262.5,753.1,326.5,805.8,349.5,440.9,460.5,464.8,2.7,660.0,327.5,660.0,327.5,824.7,2.7,824.7,0.5,269.8,484.9,269.8,484.9,524.9,0.5,524.9,0.3601,0.9987,0.9936,0.7452,0.9993,0.9993
000019_left_video_200.jpg,676.2,579.7,641.6,627.8,986.8,473.0,892.3,428.7,0.0,91.0,604.2,91.0,604.2,504.0,0.0,504.0,836.3,406.5,1400.0,406.5,1400.0,533.7,836.3,533.7,0.637,0.9331,0.8611,0.8211,1.0,0.9999
000019_left_video_201.jpg,663.5,573.8,627.3,621.5,984.8,468.5,889.2,426.4,0.1,105.2,603.7,105.2,603.7,504.7,0.1,504.7,839.8,405.2,1399.8,405.2,1399.8,533.8,839.8,533.8,0.7024,0.9508,0.9012,0.8241,0.9999,0.9999
000019_left_video_202.jpg,259.6,753.3,315.1,806.7,692.0,599.0,648.1,642.8,2.8,659.7,326.9,659.7,326.9,823.1,2.8,823.1,0.1,74.5,604.4,74.5,604.4,512.7,0.1,512.7,0.263,0.9976,0.9961,0.7005,0.8776,0.7725
000019_left_video_203.jpg,659.2,575.1,631.9,628.2,982.2,466.1,885.4,425.3,0.1,73.8,611.9,73.8,611.9,531.1,0.1,531.1,837.9,404.9,1399.7,404.9,1399.7,530.2,837.9,530.2,0.6973,0.9343,0.8599,0.8401,1.0,0.9999
000019_left_video_204.jpg,657.6,568.5,631.2,618.2,982.3,465.1,882.5,432.4,0.1,94.9,611.3,94.9,611.3,521.8,0.1,521.8,836.0,408.4,1399.6,408.4,1399.6,529.3,836.0,529.3,0.6707,0.9483,0.8937,0.8298,1.0,0.9999
000019_left_video_205.jpg,659.9,563.5,630.0,619.3,979.4,465.9,880.6,431.6,0.1,79.7,614.2,79.7,614.2,525.3,0.1,525.3,834.4,407.8,1399.9,407.8,1399.9,528.6,834.4,528.6,0.6805,0.9695,0.9284,0.8498,1.0,0.9999
000019_left_video_206.jpg,640.8,556.2,623.4,607.4,979.0,463.4,878.5,437.1,0.1,77.1,617.8,77.1,617.8,522.0,0.1,522.0,833.1,410.6,1400.0,410.6,1400.0,528.6,833.1,528.6,0.6851,0.9362,0.8684,0.8555,1.0,0.9999
000019_left_video_207.jpg,651.4,560.2,631.4,612.0,978.3,465.8,879.9,434.9,0.1,99.5,616.2,99.5,616.2,511.3,0.1,511.3,835.9,408.1,1400.0,408.1,1400.0,527.7,835.9,527.7,0.6626,0.9419,0.8744,0.8636,1.0,0.9999
000019_left_video_208.jpg,651.4,561.8,631.2,619.2,983.0,462.4,876.4,448.2,0.0,68.1,619.2,68.1,619.2,529.0,0.0,529.0,835.0,412.9,1400.0,412.9,1400.0,527.9,835.0,527.9,0.6922,0.9486,0.888,0.8548,1.0,0.9999
000019_left_video_209.jpg,624.4,544.2,616.5,601.5,982.0,461.4,874.7,451.0,0.1,88.2,620.5,88.2,620.5,524.1,0.1,524.1,833.8,413.6,1400.0,413.6,1400.0,527.3,833.8,527.3,0.7031,0.9317,0.8423,0.8565,1.0,0.9999
000019_left_video_21.jpg,351.3,441.3,461.2,457.0,866.4,478.6,759.2,504.3,0.4,273.2,488.0,273.2,488.0,522.3,0.4,522.3,721.0,423.0,1400.0,423.0,1400.0,540.8,721.0,540.8,0.7054,0.9992,0.9992,0.8928,0.9999,0.9998
000019_left_video_210.jpg,618.6,533.9,616.4,595.0,981.8,459.1,871.3,456.7,0.1,102.6,621.5,102.6,621.5,535.6,0.1,535.6,832.7,412.9,1400.0,412.9,1400.0,527.7,832.7,527.7,0.705,0.9727,0.94,0.8685,1.0,0.9999
000019_left_video_211.jpg,632.1,551.2,620.9,603.8,984.2,460.3,872.1,459.5,0.0,125.7,620.4,125.7,620.4,526.2,0.0,526.2,832.6,413.1,1400.0,413.1,1400.0,526.5,832.6,526.5,0.6851,0.9248,0.8403,0.8677,1.0,0.9999
000019_left_video_212.jpg,630.9,540.8,621.7,591.9,984.3,461.8,873.7,458.7,0.1,100.0,621.7,100.0,621.7,528.6,0.1,528.6,833.0,413.5,1399.9,413.5,1399.9,526.3,833.0,526.3,0.6858,0.9625,0.9155,0.8686,1.0,0.9999
000019_left_video_213.jpg,634.8,547.5,624.1,598.8,981.6,462.3,870.8,462.2,0.1,105.0,622.4,105.0,622.4,532.1,0.1,532.1,833.0,413.7,1400.0,413.7,1400.0,527.0,833.0,527.0,0.6744,0.9509,0.8868,0.8721,1.0,0.9999
000019_left_video_214.jpg,627.2,533.8,625.1,580.4,983.9,463.2,872.0,465.7,0.1,89.2,622.0,89.2,622.0,525.0,0.1,525.0,832.3,414.9,1400.0,414.9,1400.0,527.5,832.3,527.5,0.7097,0.9628,0.9166,0.8715,1.0,0.9999
000019_left_video_215.jpg,628.9,536.7,621.2,584.0,982.7,462.8,872.6,468.2,0.0,98.6,620.6,98.6,620.6,509.9,0.0,509.9,831.3,414.7,1400.0,414.7,1400.0,526.6,831.3,526.6,0.6935,0.9588,0.9027,0.873,1.0,0.9999
000019_left_video_216.jpg,634.1,548.7,622.6,593.8,980.2,461.2,867.3,472.1,0.0,106.0,619.9,106.0,619.9,506.4,0.0,506.4,831.3,412.8,1400.0,412.8,1400.0,527.9,831.3,527.9,0.7117,0.9031,0.7832,0.8754,1.0,0.9999
000019_left_video_217.jpg,653.2,543.0,633.1,589.9,981.3,462.1,867.9,478.2,0.0,99.8,619.6,99.8,619.6,508.7,0.0,508.7,833.3,415.1,1399.8,415.1,1399.8,526.7,833.3,526.7,0.7124,0.9763,0.9361,0.8827,1.0,0.9999
000019_left_video_218.jpg,615.2,522.6,613.1,569.4,980.7,461.6,868.2,481.0,0.0,121.1,620.8,121.1,620.8,509.0,0.0,509.0,831.7,414.3,1400.0,414.3,1400.0,527.6,831.7,527.6,0.6864,0.976,0.942,0.8725,1.0,0.9999
000019_left_video_219.jpg,615.5,516.8,618.9,565.0,979.0,463.0,863.4,486.0,0.1,80.0,619.8,80.0,619.8,516.6,0.1,516.6,828.7,414.7,1400.0,414.7,1400.0,531.7,828.7,531.7,0.7919,0.9716,0.9284,0.8691,1.0,0.9999
000019_left_video_22.jpg,351.8,447.9,457.2,457.4,865.8,478.5,759.3,509.7,0.5,288.3,488.5,288.3,488.5,524.5,0.5,524.5,719.6,424.7,1400.0,424.7,1400.0,543.3,719.6,543.3,0.7335,0.9995,0.9995,0.8976,0.9999,0.9999
000019_left_video_220.jpg,603.3,507.7,611.7,551.9,979.2,461.1,866.6,488.1,0.1,118.4,618.3,118.4,618.3,511.4,0.1,511.4,827.4,415.3,1400.0,415.3,1400.0,530.6,827.4,530.6,0.7268,0.9871,0.9699,0.8667,1.0,0.9999
000019_left_video_221.jpg,596.5,501.7,608.7,547.4,977.6,458.6,864.3,498.3,0.0,131.8,615.5,131.8,615.5,503.1,0.0,503.1,827.1,414.3,1400.0,414.3,1400.0,534.5,827.1,534.5,0.7343,0.9913,0.9795,0.8683,0.9999,0.9999
000019_left_video_222.jpg,264.5,751.0,313.8,803.4,565.1,490.1,591.2,526.1,3.0,655.8,314.1,655.8,314.1,818.4,3.0,818.4,0.1,136.4,619.3,136.4,619.3,503.3,0.1,503.3,0.6459,0.9986,0.9901,0.7406,0.9807,0.9636
000019_left_video_223.jpg,602.8,504.6,610.6,543.2,973.4,454.4,861.6,502.4,0.1,136.8,616.6,136.8,616.6,502.0,0.1,502.0,822.4,412.5,1400.0,412.5,1400.0,537.7,822.4,537.7,0.7434,0.9902,0.9782,0.8625,1.0,0.9999
000019_left_video_224.jpg,589.7,493.4,603.8,533.2,965.9,453.3,864.2,511.7,0.0,153.1,614.3,153.1,614.3,500.4,0.0,500.4,824.8,412.3,1399.7,412.3,1399.7,541.1,824.8,541.1,0.7612,0.9922,0.9822,0.8684,0.9999,0.9997
000019_left_video_225.jpg,610.9,509.8,611.9,544.5,969.0,456.4,860.0,505.5,0.0,110.2,613.5,110.2,613.5,498.3,0.0,498.3,821.0,415.1,1400.0,415.1,1400.0,548.3,821.0,548.3,0.788,0.9819,0.9601,0.8714,1.0,0.9999
000019_left_video_226.jpg,559.3,485.2,587.1,518.6,964.4,455.0,864.3,513.9,0.1,163.8,611.3,163.8,611.3,496.3,0.1,496.3,822.4,413.7,1399.7,413.7,1399.7,549.1,822.4,549.1,0.7569,0.9918,0.9847,0.8654,0.9999,0.9997
000019_left_video_227.jpg,573.9,488.8,597.2,518.6,964.5,456.0,859.1,515.1,0.0,136.9,610.0,136.9,610.0,495.5,0.0,495.5,818.4,415.7,1399.6,415.7,1399.6,560.6,818.4,560.6,0.7818,0.9856,0.9722,0.8801,1.0,0.9999
000019_left_video_228.jpg,541.3,470.3,582.2,500.1,960.9,460.7,863.1,522.4,0.1,182.3,604.7,182.3,604.7,491.6,0.1,491.6,819.3,418.6,1399.7,418.6,1399.7,556.3,819.3,556.3,0.7343,0.995,0.9914,0.8706,0.9999,0.9997
000019_left_video_229.jpg,546.6,476.2,584.4,507.0,956.7,460.9,861.9,528.7,0.1,135.4,604.8,135.4,604.8,489.2,0.1,489.2,816.7,418.5,1399.7,418.5,1399.7,563.7,816.7,563.7,0.7705,0.9887,0.979,0.8813,0.9999,0.9998
000019_left_video_23.jpg,358.4,449.6,462.7,452.8,875.9,467.2,765.3,527.8,0.6,292.3,492.3,292.3,492.3,524.6,0.6,524.6,725.1,429.2,1399.7,429.2,1399.7,548.6,725.1,548.6,0.7531,0.9989,0.999,0.8726,1.0,0.9999
000019_left_video_230.jpg,553.6,485.4,584.5,512.0,958.1,463.2,864.4,534.5,0.1,158.9,601.4,158.9,601.4,488.5,0.1,488.5,815.2,422.2,1399.7,422.2,1399.7,571.5,815.2,571.5,0.7417,0.9806,0.9643,0.8821,0.9999,0.9998
000019_left_video_231.jpg,534.1,478.3,573.7,498.4,956.5,462.5,862.4,534.3,0.1,173.4,602.4,173.4,602.4,487.0,0.1,487.0,815.5,423.0,1399.9,423.0,1399.9,572.6,815.5,572.6,0.7531,0.9814,0.9701,0.8595,0.9999,0.9998
000019_left_video_232.jpg,555.7,490.1,587.0,505.9,944.6,465.0,851.5,544.4,0.1,159.8,599.0,159.8,599.0,485.7,0.1,485.7,810.3,424.7,1400.0,424.7,1400.0,587.0,810.3,587.0,0.7573,0.9633,0.9449,0.8887,1.0,0.9999
000019_left_video_233.jpg,260.6,755.3,318.6,813.2,557.1,492.4,585.8,500.0,2.8,658.1,325.7,658.1,325.7,827.2,2.8,827.2,0.0,148.2,595.8,148.2,595.8,495.0,0.0,495.0,0.4566,0.999,0.994,0.7663,0.9268,0.9065
000019_left_video_234.jpg,475.6,452.4,569.1,449.2,938.1,474.8,856.0,557.3,0.0,263.9,592.8,263.9,592.8,494.3,0.0,494.3,807.3,428.8,1400.0,428.8,1400.0,595.8,807.3,595.8,0.7705,0.9972,0.9972,0.8854,1.0,0.9999
000019_left_video_235.jpg,264.9,759.0,314.3,809.9,469.3,452.0,566.6,451.5,4.7,664.3,324.7,664.3,324.7,826.3,4.7,826.3,0.0,271.2,587.4,271.2,587.4,497.7,0.0,497.7,0.3648,0.9995,0.9966,0.7529,0.9975,0.9977
000019_left_video_236.jpg,260.8,756.5,313.8,810.7,461.8,464.0,563.7,450.3,3.0,658.8,322.9,658.8,322.9,825.1,3.0,825.1,0.1,288.3,584.7,288.3,584.7,501.8,0.1,501.8,0.3779,0.9994,0.9948,0.7275,0.9949,0.9955
000019_left_video_237.jpg,456.0,464.3,561.0,459.7,931.1,491.4,857.5,581.7,0.1,297.7,581.3,297.7,581.3,504.8,0.1,504.8,805.9,439.3,1400.0,439.3,1400.0,615.2,805.9,615.2,0.7685,0.9983,0.9984,0.8781,0.9999,0.9999
000019_left_video_238.jpg,262.8,753.6,314.3,813.4,457.6,474.7,556.4,449.8,4.1,659.1,323.9,659.1,323.9,826.5,4.1,826.5,0.2,305.3,577.7,305.3,577.7,506.8,0.2,506.8,0.2563,0.9992,0.9949,0.7385,0.9967,0.9974
000019_left_video_239.jpg,450.4,477.6,552.9,451.9,928.3,499.8,854.5,595.8,0.3,307.6,573.5,307.6,573.5,510.6,0.3,510.6,804.5,440.5,1400.0,440.5,1400.0,627.1,804.5,627.1,0.7522,0.9959,0.9965,0.8837,0.9999,0.9999
000019_left_video_24.jpg,360.6,461.3,465.8,466.9,881.0,479.9,768.6,528.9,0.5,302.9,496.0,302.9,496.0,525.3,0.5,525.3,727.0,433.3,1399.4,433.3,1399.4,550.0,727.0,550.0,0.7366,0.9991,0.9991,0.8808,1.0,0.9999
000019_left_video_240.jpg,445.6,476.7,545.4,453.6,926.7,504.3,855.5,598.1,0.4,315.0,569.6,315.0,569.6,514.1,0.4,514.1,805.2,444.4,1400.0,444.4,1400.0,629.3,805.2,629.3,0.7416,0.9978,0.998,0.8767,0.9999,0.9999
000019_left_video_241.jpg,446.9,485.8,545.7,466.2,925.8,506.6,853.0,600.3,0.4,323.0,566.0,323.0,566.0,519.3,0.4,519.3,802.4,448.3,1400.0,448.3,1400.0,632.9,802.4,632.9,0.7442,0.9979,0.9981,0.8798,0.9999,0.9999
000019_left_video_242.jpg,434.5,487.2,536.0,463.7,924.4,512.9,860.5,609.2,0.3,325.2,561.3,325.2,561.3,521.8,0.3,521.8,803.8,451.2,1400.0,451.2,1400.0,638.0,803.8,638.0,0.7323,0.9985,0.9987,0.8773,0.9999,0.9999
000019_left_video_243.jpg,450.0,495.6,539.0,477.0,924.7,513.9,851.7,605.5,0.2,322.7,557.3,322.7,557.3,525.7,0.2,525.7,801.2,453.8,1400.0,453.8,1400.0,638.0,801.2,638.0,0.7354,0.9845,0.9868,0.8608,0.9999,0.9999
000019_left_video_244.jpg,443.5,493.8,530.5,463.2,915.3,523.3,846.2,618.8,0.5,330.7,551.3,330.7,551.3,532.1,0.5,532.1,798.9,457.7,1400.0,457.7,1400.0,633.3,798.9,633.3,0.731,0.9797,0.9889,0.8587,0.9999,0.9999
000019_left_video_245.jpg,423.4,498.2,518.6,466.5,915.7,526.9,839.5,620.3,0.2,332.6,547.2,332.6,547.2,533.2,0.2,533.2,798.5,462.3,1400.0,462.3,1400.0,656.9,798.5,656.9,0.7609,0.9991,0.9992,0.8509,0.9999,0.9999
000019_left_video_246.jpg,420.1,506.8,514.9,466.4,913.5,532.4,842.4,629.6,0.7,334.3,543.0,334.3,543.0,536.4,0.7,536.4,793.5,466.6,1400.0,466.6,1400.0,664.2,793.5,664.2,0.7744,0.9991,0.9993,0.8499,0.9999,0.9999
000019_left_video_247.jpg,417.4,512.0,514.9,470.3,911.3,535.2,842.4,633.7,0.7,340.7,539.0,340.7,539.0,542.2,0.7,542.2,792.7,469.8,1400.0,469.8,1400.0,671.6,792.7,671.6,0.7741,0.9993,0.9995,0.8593,0.9999,0.9998
000019_left_video_248.jpg,412.1,510.8,511.0,476.0,911.0,540.1,841.0,639.8,1.0,360.5,535.2,360.5,535.2,547.8,1.0,547.8,790.7,474.3,1399.8,474.3,1399.8,679.4,790.7,679.4,0.7668,0.9994,0.9995,0.883,0.9999,0.9998
000019_left_video_249.jpg,417.3,519.9,511.5,475.0,904.2,543.1,837.2,642.9,1.0,359.3,530.5,359.3,530.5,552.8,1.0,552.8,792.7,476.0,1399.6,476.0,1399.6,684.1,792.7,684.1,0.7687,0.9992,0.9994,0.8961,0.9999,0.9998
000019_left_video_25.jpg,358.0,457.1,462.0,467.7,884.0,474.9,773.0,538.4,0.5,305.8,497.0,305.8,497.0,525.8,0.5,525.8,731.6,435.4,1399.3,435.4,1399.3,553.4,731.6,553.4,0.7217,0.9992,0.9992,0.8707,0.9999,0.9999
